@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2,6-8-weka.filters.unsupervised.attribute.Remove-R7-9-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R16-18-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R19-21,36-37,39-44-weka.filters.unsupervised.attribute.Remove-R66-68-weka.filters.unsupervised.attribute.Remove-R64-90-weka.filters.unsupervised.attribute.Remove-R33-weka.filters.unsupervised.attribute.Remove-R43-56'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute gyrox7 numeric
@attribute gyroy7 numeric
@attribute gyroz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
0.22685,13.75589,-1.13306,1.42575,8.17141,2.40857,1.76991,8.68856,-0.39085,0.04429,11.99136,0.44772,1.08637,8.69215,0.43874,-0.87269,6.81689,4.58609,0.29808,11.65378,-0.59017,0.87388,7.76679,2.37505,1.69393,0.81092,-0.56933,0.73682,9.38587,-0.36332,0.79906,12.01351,0.638832,9.893621,0.904231,0.579314,-0.25293,0.026389,5.11341,47.01893,28.204326,2.834372,1.76991,13.75589,4.58609,1.9169,1.34207,0.5061,Walking
2.07158,10.73799,0.03591,1.29646,11.5634,-1.40599,-0.38547,6.97431,1.00975,0.88406,9.2925,7.42981,0.85533,5.79157,2.08535,-0.09876,9.6211,2.27748,1.88543,9.9527,0.85293,0.60154,10.99657,0.81942,1.2144,0.12462,-0.22633,1.67774,10.25796,2.08355,0.68414,6.21056,0.947205,9.139866,1.970607,-0.299416,0.147402,0.010232,5.871327,38.522136,55.053628,3.153523,2.07158,11.5634,7.42981,1.23639,2.39826,0.50641,Walking
0.35793,10.38665,8.97766,4.9949,12.32056,-2.19668,0.40522,9.0429,0.25917,-1.71305,9.40802,0.90381,1.75435,12.6773,0.07063,-1.55563,11.93031,1.04686,-1.01574,4.89554,3.00293,-5.54856,10.26933,5.05655,-1.05069,0.63194,0.03696,4.01567,8.9208,2.08475,2.63123,8.57184,0.432632,9.842325,2.012206,0.086011,-0.097922,-0.09047,86.66913,46.77876,86.69122,4.691898,4.9949,12.6773,8.97766,1.78434,1.97462,0.50671,Walking
-0.82121,6.90488,4.35745,0.30347,11.78127,-1.71545,-0.83378,7.78415,3.14957,1.02053,9.70071,0.8685,0.21009,12.3888,-0.03172,-0.26695,9.0441,1.49039,-1.72143,5.66827,4.47596,1.00736,16.13512,-2.53606,0.12156,0.83719,0.22724,0.44293,7.91343,2.27509,1.27611,9.76475,0.061712,9.708548,1.324293,0.329868,-0.049907,0.142452,8.383206,84.335623,49.757469,3.774603,1.27611,16.13512,4.47596,2.09741,1.28496,0.50732,Walking
2.50972,7.95114,0.68953,0.99838,8.78074,-0.27653,0.68833,14.31972,-0.05746,-0.73203,10.27651,2.41395,-0.62848,4.94642,3.12802,0.90501,15.72212,0.6207,1.54187,8.48385,0.65122,0.83378,8.84538,-0.79966,1.66949,0.09407,-0.02718,0.62968,14.59146,-0.07602,-0.63147,10.83316,0.611479,10.47505,0.852036,0.275532,0.056169,0.091263,9.647891,105.852983,15.319616,3.616912,2.50972,15.72212,3.12802,1.66949,1.27121,0.50763,Walking
0,2.28886,7.94875,-0.55545,3.50511,10.56322,-0.13408,2.12605,8.16902,0.64165,3.055,7.78594,0.48842,4.0893,9.71088,0.46926,1.80044,9.62469,0.01915,1.74298,10.62068,-0.63207,3.79242,10.86968,0.23103,-0.30236,-0.87834,-1.99198,0.90022,12.75631,0.31603,1.42694,-0.137907,2.472732,9.703221,0.22773,-0.116685,-0.302572,5.474531,10.464696,21.896102,1.945131,0.64165,4.0893,12.75631,0.84746,0.30236,0.50997,Walking
0.90561,-6.16387,7.57166,0.18675,-5.05955,8.98843,-2.55701,-4.99071,8.32943,-4.72855,-3.66792,6.38713,-5.12838,-7.91044,0.18375,-10.72303,-6.26144,-1.97103,-7.02399,-5.52522,-4.62919,-6.43921,-7.19278,-3.29801,-0.01772,1.4392,-0.84758,-6.46434,-5.87178,-1.84174,-2.45705,-11.67353,-4.44292,-6.431724,1.906921,-0.064873,1.631437,-0.556988,112.26541,43.076362,251.974353,6.382132,0.90561,-3.66792,8.98843,1.13163,4.8014,0.51007,Walking
-5.2427,9.73602,1.0738,-0.14664,9.10036,1.78907,2.19788,12.8431,1.05285,-2.58813,12.54562,1.67714,-0.86012,3.79601,3.81336,-2.1889,18.828,-1.63344,2.15239,7.82006,0.17358,3.31836,9.10335,0.35853,1.63681,2.5354,0.51038,0.28252,10.27232,1.26713,-2.70425,10.78887,-0.577959,10.483371,0.988686,0.197309,-0.129442,-0.307814,64.264305,135.781631,17.573367,4.664968,3.31836,18.828,3.81336,1.63681,2.5354,0.51038,Walking
1.2408,10.27112,0.07961,0.577,10.33397,0.72844,0.00898,8.44495,1.05824,-0.29748,6.49786,4.66809,0.84515,14.74349,-2.55461,1.21506,7.37654,1.70527,0.46448,10.07779,0.52493,-1.64123,11.62325,-1.4461,1.37811,-1.47738,0.22694,0.46866,7.95294,0.58299,-0.31304,7.35798,0.256838,9.467989,0.986472,-0.073334,-0.45757,0.1894,6.719094,55.232806,46.2683,3.289684,1.2408,14.74349,4.66809,1.71653,1.17408,0.51252,Walking
-0.85174,4.14017,3.02029,-0.4962,12.27208,4.38678,2.92751,9.6205,0.19812,0.93673,8.5455,-0.26995,-0.13946,13.07773,0.15562,-1.72203,9.81204,1.35632,-1.43652,4.58011,3.53504,-1.46106,10.00896,3.62003,-0.26053,0.38729,0.51313,1.49638,10.99358,-2.13563,0.84096,8.66821,0.009457,9.171888,1.287602,-0.082069,0.190102,-0.005437,20.548048,76.545755,44.906076,3.768287,2.92751,13.07773,4.38678,1.38605,0.98716,0.51313,Walking
-2.18532,-9.26497,7.51241,-2.27031,-9.76476,0.67935,-3.72359,-9.30507,1.21925,-3.3878,-8.29411,0.35735,-4.01747,-10.65779,1.12169,-4.95779,-11.38803,1.94769,-3.81816,-9.46368,-0.25378,-0.64404,-5.86041,2.57497,1.00264,-1.46632,0.51492,-2.05063,-10.24359,6.71275,-3.63141,-9.26317,-3.068652,-9.350558,2.296044,0.078928,-0.206518,0.174705,14.211094,20.15626,63.78688,3.132958,-0.64404,-5.86041,7.51241,1.63902,1.3342,0.51492,Walking
2.63721,13.35366,-1.88663,-1.51792,11.18691,0.44592,-0.83199,4.72795,3.09451,-0.39923,19.60851,1.36769,5.53719,7.54952,0.6626,3.61345,8.91421,-0.48423,0.72065,9.90182,0.51116,-1.26893,9.9521,0.65242,0.74831,-1.91109,-0.41875,0.15921,9.01477,0.30466,-0.7847,7.56209,0.786494,10.177154,0.955646,-0.449505,0.247676,-0.013318,50.412937,146.56974,31.421528,4.779165,5.53719,19.60851,4.88836,1.49051,1.99753,0.51526,Walking
1.31681,14.33409,0.05088,-0.99419,11.03069,1.5281,-1.31681,5.97772,3.57574,0.08918,12.98914,1.64362,2.74256,7.50103,0.23403,0.58359,9.1668,-0.6177,0.9894,14.98232,-0.30825,-1.54007,9.50319,2.20326,-0.09194,-0.79351,-0.01649,-0.18854,5.37139,2.10031,0.36691,10.19272,0.204884,10.104909,1.396538,-0.128068,-0.47907,0.162885,15.42768,98.320871,20.759694,3.667537,2.74256,14.98232,3.57574,1.934,0.57208,0.51526,Walking
0.14664,13.55298,-1.60292,0.58538,8.32464,2.60788,0.62249,9.18057,0.55067,0.31544,12.91552,0.06764,-0.24062,9.71148,2.13144,-1.42455,5.77541,3.45004,0.17597,13.34348,-0.99659,0.79188,7.77756,1.53109,0.85888,1.15759,-0.04184,0.14904,9.10156,0.76974,0.48602,13.68167,0.160769,10.336487,0.84629,0.560654,-0.090562,0.108126,3.596411,71.880376,22.894,3.136412,0.79188,13.68167,3.45004,2.3106,1.15759,0.51588,Walking
-4.28323,-9.25479,2.96642,-11.3569,-12.46541,-0.13408,-4.36343,-9.17817,0.1257,-0.9505,-7.11916,0.65601,-3.7984,-9.4978,4.40653,0.67636,-8.11395,-1.89022,-4.73573,-9.24641,2.3116,-3.90973,-8.44196,1.47243,-0.71905,0.06818,-0.10013,-5.44202,-9.07762,0.78171,-0.15443,-10.77032,-3.831801,-9.316559,0.871131,-0.249166,-0.150203,0.076485,102.679082,19.186266,36.727527,3.982372,0.67636,-7.11916,4.40653,1.34756,1.04822,0.51878,Walking
-0.249,13.88398,-0.2478,1.32519,9.61332,0.89304,-0.69432,5.69162,4.57412,1.65499,15.111,0.13168,0.89902,8.2187,2.2703,0.77512,8.82323,0.54947,1.76692,11.46942,0.97145,-1.32818,11.37186,1.0337,-0.05498,-0.95539,0.00855,0.00599,4.57951,2.81438,1.12049,9.22127,0.527622,9.798391,1.902672,-0.158703,0.122081,0.082712,9.806002,98.099964,37.42428,3.81222,1.76692,15.111,6.03638,1.90804,2.40375,0.51954,Walking
-0.15622,5.28939,2.41635,0.04669,13.91031,1.96205,0.94092,8.67539,1.43054,0.2897,8.85077,-0.72963,1.32699,14.26585,-0.54408,-2.21224,10.99836,1.4042,-0.47345,5.08708,2.20745,-0.06404,9.27095,6.34404,-0.55039,-0.1124,0.26573,2.49596,11.233,-2.36368,1.29766,8.26419,0.349197,9.584529,1.1482,-0.181243,-0.078832,0.143248,14.573358,87.225352,52.474357,3.927761,2.49596,14.26585,6.34404,1.37353,1.03328,0.51985,Walking
1.45867,10.09096,0.10894,-1.42694,10.24718,0.67217,1.21745,8.86453,1.97761,-0.96187,5.79157,3.95522,-0.30706,11.32876,-0.56802,0.3286,8.31865,2.4355,1.11211,9.63786,0.72365,-0.58299,13.24712,-0.03531,1.5122,-1.7373,-0.11362,0.16999,9.21049,0.93134,0.22446,6.83425,0.123242,9.357137,1.447954,-0.178251,-0.266306,0.123456,8.277577,40.849592,25.004345,2.72271,1.45867,13.24712,4.27844,1.6924,1.13804,0.51985,Walking
-1.31801,5.26066,5.94839,1.58436,13.82951,-0.46029,-0.50817,6.13993,4.89435,0.02873,9.32063,1.58257,1.33058,13.2962,0.2484,-0.74998,8.75679,3.72538,0.25259,5.43244,3.85407,1.72981,14.71357,0.92057,0.93065,0.45448,0.25259,2.30861,8.14088,3.12683,3.04303,7.57645,0.770155,9.246706,2.460282,0.311662,-0.288174,0.207419,18.553691,111.63443,41.524537,4.143823,3.04303,14.71357,5.94839,2.9969,0.79657,0.52046,Walking
3.66133,10.53509,-1.0313,1.51912,8.58202,-0.26276,1.42994,11.63941,1.45986,-0.25259,10.77331,2.30143,-0.22027,4.67228,2.36068,1.403,10.71226,7.39629,4.2126,9.6223,-1.27731,2.12007,8.26239,-0.75178,0.92546,-1.06382,-0.25717,2.16795,10.89481,-0.00299,-0.13228,11.50593,1.590887,9.71998,1.002572,0.218018,0.020188,0.007149,21.487507,39.920921,61.011195,3.498852,4.2126,11.63941,7.39629,1.25594,1.41293,0.52046,Walking
1.9405,15.45996,-3.16274,-0.65541,5.99209,3.23876,-0.96067,9.25658,3.29921,2.45466,12.49833,1.9417,-0.76854,8.84478,1.79864,-0.85413,2.63542,6.04775,2.77548,10.63504,-2.9317,0.01856,6.70616,-0.50637,0.90164,0.53084,0.52198,2.25414,12.72279,-0.29389,2.12366,12.5121,0.832825,9.726325,0.738731,0.588171,-0.040928,0.182007,22.822275,132.468313,82.616414,4.877571,2.77548,15.45996,6.04775,3.79011,0.9276,0.52198,Walking
2.8491,9.6205,0.01796,2.07936,11.29225,-0.04669,-2.18531,11.53526,-0.20051,-1.53408,5.35583,2.52588,-1.96145,13.6278,7.48008,6.05015,10.59015,2.29245,1.01574,8.73704,0.66738,-3.16094,9.2476,1.32579,0.82925,-5.32522,0.52198,3.24534,12.19427,-0.68115,-0.95648,10.55604,0.544143,10.275674,1.519599,0.18384,-0.330295,-0.015029,79.53113,45.773692,50.498469,4.19289,6.05015,13.6278,7.48008,1.64262,2.50577,0.52198,Walking
-0.98402,9.94132,1.73639,0.10594,5.9885,3.55659,-0.25199,11.10311,1.89561,1.97222,9.47685,-1.54665,1.1959,8.24384,-0.18256,0.68295,11.58075,0.46328,-0.8685,10.07181,0.32142,-0.58598,5.67486,1.13485,-2.76783,-0.20769,0.08827,-1.13665,11.81239,10.09276,0.63327,5.65331,0.076314,8.954674,1.872625,-0.32437,0.133933,0.055986,9.561698,53.132381,91.659479,3.928786,1.97222,11.81239,10.09276,1.23273,0.95631,0.52229,Walking
0.23523,7.78654,2.83653,0.66918,9.30087,0.52732,1.27012,14.09347,0.87508,-1.2815,10.16159,1.30544,-1.16598,4.48075,4.77464,0.24361,13.03882,2.06679,-0.45131,8.68556,3.0574,0.15622,9.44094,1.19531,2.99996,0.08888,0.52504,0.94631,12.98196,1.49578,-1.14443,10.16458,-0.052255,10.013508,2.053747,0.724915,-0.467526,0.024221,7.583439,72.824991,14.473041,3.080284,1.27012,14.09347,4.77464,2.99996,0.66004,0.52504,Walking
2.3535,17.35916,4.51367,5.41688,7.65187,1.34195,3.88699,9.32123,0.20171,0.73981,9.2919,1.13784,0.18495,10.5303,-0.22146,-1.02951,9.36791,1.1169,-2.40138,4.49212,2.96941,-4.42329,17.28793,-6.20098,0.66554,-0.24526,0.51985,4.18746,7.89668,-1.39702,3.89896,9.35654,1.281437,10.255564,0.402226,0.09948,-0.432064,0.011057,93.279681,148.949373,72.723148,5.61206,5.41688,17.35916,4.51367,1.50823,1.27824,0.52687,Walking
1.06542,10.41238,1.55863,-0.27294,5.17746,3.04423,2.11827,8.755,7.04793,3.17292,9.31704,-2.16316,2.53606,8.74961,-0.92895,1.89262,11.51611,-0.53032,1.48859,10.83137,-2.37325,0.09876,7.021,1.69988,-2.7437,-1.01251,0.44227,0.52493,9.54389,7.52258,0.90381,5.44262,1.352844,8.676648,1.702756,-0.303784,0.121165,0.021961,10.793925,42.336234,107.933224,4.01327,3.17292,11.51611,7.52258,1.15728,2.52898,0.52687,Walking
2.53845,14.72015,-0.6213,-0.67098,10.11969,1.51852,0.03472,4.52444,1.25277,-0.51475,9.83837,4.05518,4.24791,10.56023,-2.27569,1.84713,8.23965,-0.88466,1.52092,11.1504,-0.72185,0.26516,11.86866,-1.46286,0.33353,0.01863,-0.08277,-0.167,6.50385,0.61112,0.1227,9.85453,0.922426,9.737997,0.994251,-0.388297,-0.04777,0.022878,22.534499,72.087794,91.578951,4.315104,4.24791,14.72015,8.47128,1.06504,1.55862,0.52718,Walking
3.12743,13.99471,-1.49877,-1.18214,9.909,1.30125,0.48123,4.543,1.46465,0.00299,10.01554,5.95618,4.27604,9.93773,-1.94469,2.11887,8.3833,-0.76136,2.51032,10.85591,-0.5369,0.11851,10.69071,0.56024,0.2697,-0.44593,-0.24587,0.13288,4.92068,1.64362,0.91877,10.05265,1.25049,9.330323,1.221462,-0.331944,-0.066308,-0.079046,25.724287,70.889929,70.671978,4.090063,4.27604,13.99471,6.0304,1.00976,1.53205,0.53054,Walking
1.12348,6.74925,2.82456,2.17812,8.96569,-1.35871,2.65936,10.50276,-0.35853,3.38839,11.49755,-0.88286,0.95289,6.90009,-0.23343,0.82839,8.05828,3.42251,2.34273,14.85542,-1.71245,0.43335,7.5142,3.881,1.66613,0.20983,-0.22205,2.17274,9.81503,0.04788,1.48081,13.27585,1.756026,9.813412,0.506075,0.363128,-0.142211,0.062278,7.907526,67.683876,38.260113,3.374189,3.38839,14.85542,3.881,1.66613,1.36864,0.53176,Walking
-7.30351,11.62624,1.66277,-0.70988,9.72166,1.81002,1.26055,11.30662,0.37409,-1.55683,11.39879,0.34716,-0.91339,6.53138,1.6083,-3.50092,10.03709,12.0997,2.45106,15.55932,-0.94092,-1.21386,9.1255,1.47962,2.27608,-1.48196,-0.90469,-1.17795,9.44513,2.21224,0.96546,11.89858,-1.169927,10.665031,2.069189,0.244498,-0.029871,-0.024403,67.062155,49.579313,120.445503,4.869158,2.45106,15.55932,12.0997,2.27608,1.89216,0.53206,Walking
0.33399,8.31506,-0.09637,1.30424,9.27334,0.80804,-0.04549,12.69525,-1.71485,-0.98462,10.11969,3.01789,0.46866,6.08666,5.9885,-4.26587,8.39766,1.42156,0.84575,8.97347,1.51733,2.1452,8.97167,1.04208,1.4114,3.3225,0.03421,0.28192,12.25532,0.03831,-1.01335,9.30806,-0.092957,9.439618,1.518343,0.385944,0.18158,-0.149049,27.538549,33.063675,40.921127,3.186273,2.1452,12.69525,5.9885,1.4114,3.3225,0.53237,Walking
0.03053,9.66659,1.5694,-1.23242,8.66342,2.82217,2.29664,11.33834,0.33818,-0.31903,10.40341,0.91698,1.12228,8.17201,0.70509,1.2378,7.56867,5.01645,-0.246,13.50988,-0.79966,1.89262,7.26221,2.57077,1.33352,1.02564,-0.37965,1.1971,9.52593,-0.60394,1.08757,14.25029,0.706709,10.036075,1.179144,0.496175,-0.341047,0.042332,10.951795,51.19586,31.307589,3.057045,2.29664,14.25029,5.01645,2.12428,1.02564,0.53237,Walking
0.5351,-6.53019,2.3954,4.44364,-10.43633,8.52575,-5.64313,-7.18739,1.31921,1.00796,-8.30429,1.67235,3.13401,-9.97185,0.44173,0.08619,-9.95988,4.35026,2.66714,-8.52216,0.28611,1.86389,-8.26598,2.92093,0.88737,-0.62318,-0.30573,4.42808,-13.32254,-0.96367,4.95121,-9.3302,1.747409,-9.183081,2.178604,0.300406,0.020453,-0.123357,86.898328,33.023749,64.864702,4.298683,4.95121,-6.53019,8.52575,1.88552,2.09005,0.53263,Walking
0.17897,9.78391,8.36055,0.63446,5.84963,3.82593,-1.24439,9.72644,2.09134,1.49219,9.73423,0.5363,-0.77931,10.84693,2.58095,1.13725,8.919,1.07679,-0.44113,6.70197,4.52863,0.25438,14.71776,-0.43574,0.3485,1.29748,0.19212,-0.80206,6.9378,3.99353,1.24917,9.62948,0.167953,9.284715,2.668338,0.234085,-0.118142,0.091721,8.291318,56.835875,62.480651,3.572224,1.49219,14.71776,8.36055,1.86253,1.29748,0.53359,Walking
1.19052,10.57998,0.80864,0.32441,11.30243,-0.67277,0.48902,7.20116,0.65661,1.04806,7.52677,7.26999,0.26276,8.65923,1.79146,-1.18693,8.8765,4.0073,2.18411,9.8707,0.58718,-0.17238,12.05361,-1.12108,1.60688,-1.39094,-0.16035,1.75196,7.81467,1.05345,-0.50518,7.32207,0.538635,9.120712,1.873763,-0.220033,-0.15516,0.05568,9.561341,27.492524,60.241813,3.119226,2.18411,12.05361,7.26999,2.1194,1.64903,0.53359,Walking
0.91578,12.37862,0.47944,-0.01736,9.67078,1.60531,-1.37607,5.08409,3.8415,0.09876,11.83753,4.28981,1.49937,9.26676,1.5275,0.67157,8.41622,0.1664,0.98162,12.19307,1.45208,-1.12647,10.68053,1.35871,0.03604,-0.5681,-0.07575,-0.58778,3.95343,2.5187,-0.44891,11.60709,0.061051,9.508812,2.107676,-0.151924,-0.178373,0.063652,8.183639,78.358674,18.927866,3.247617,1.49937,12.37862,4.28981,1.47982,1.00304,0.53359,Walking
2.26252,14.0785,-2.05602,-1.45388,7.16824,2.42353,-0.22206,7.45614,2.44209,2.05422,14.15153,-5.6988,0.62489,9.98083,-0.47824,-0.75657,9.90721,2.65517,4.11922,9.46907,1.54306,0.59436,7.67342,-0.4531,-3.01157,-0.06872,-0.39737,0.99958,10.97083,5.30376,2.26252,8.56466,1.04848,9.942043,0.267673,-0.198563,-0.044289,-0.13161,24.911071,57.032412,94.84754,4.204652,4.11922,14.15153,5.30376,1.1808,3.992,0.53451,Walking
1.53768,12.10748,1.17376,2.59472,8.30608,-0.13288,0.63027,8.04392,8.04152,1.66098,7.30351,-5.99149,2.22302,7.14909,0.65302,3.24055,11.8106,-1.24439,1.2803,7.9266,-1.0738,1.18034,6.8127,1.00377,-2.89886,-0.95936,0.46395,0.56743,8.73704,7.53336,2.40438,8.88309,1.731967,8.708011,0.622193,-0.319543,0.623998,-0.027672,6.834402,30.422173,172.969812,4.585045,3.24055,12.10748,8.04152,1.94805,3.96268,0.53481,Walking
0.64943,8.41323,-1.38325,1.63045,11.88182,-0.03831,3.37942,8.18458,-0.5387,1.38983,7.67042,0.15443,-1.15879,11.12167,6.57268,0.58897,9.27993,1.21685,2.87843,8.47787,-2.19608,-1.20488,14.23592,-0.45191,0.59651,0.697,-0.47434,-0.908,5.63475,0.09038,-3.27407,10.30943,0.397079,9.520962,1.599266,-0.547366,-0.165179,-0.487015,37.82629,53.674701,184.287064,5.251553,3.37942,14.23592,12.56657,0.59956,2.97644,0.53512,Walking
-0.91877,11.57297,2.37146,-1.07978,5.50128,3.38959,4.33111,15.1966,4.15633,1.96265,7.94815,0.03531,0.7865,8.79869,0.15203,0.26755,10.35133,-0.16101,-0.15083,9.84436,2.17034,0.40103,6.46434,3.08014,-3.87411,-0.62614,0.53695,2.46962,5.19422,10.16817,-0.48782,8.75919,0.758126,8.963113,2.925533,-0.586796,-0.095722,-0.000886,26.083753,81.902935,81.595607,4.354105,4.33111,15.1966,10.16817,2.10138,3.30509,0.53695,Walking
-0.38427,7.93019,2.92332,-2.29305,7.87692,4.27664,1.12228,9.81323,1.55863,0.36751,11.59691,0.77333,0.85533,8.68616,0.81702,-1.02352,6.82647,4.15753,0.81283,15.22353,-2.13323,0.92895,7.82784,4.11144,1.08337,0.16371,-0.08644,1.02771,9.21768,0.96726,0.58059,14.47774,0.199436,9.947667,1.842099,0.658084,-0.618716,0.073609,11.098666,75.812392,37.211365,3.523101,1.12228,15.22353,4.27664,2.28036,0.63194,0.53787,Walking
-5.75506,11.7262,1.65978,0.51236,9.81144,0.71826,1.42694,9.98442,0.26635,1.04447,9.56244,0.78949,-3.57754,9.37031,3.05799,-2.46722,8.28094,2.76111,2.08834,6.6469,-1.59753,1.84473,9.48044,-0.38068,-0.10385,-0.70433,-0.01374,1.17316,9.5798,0.06404,-0.01018,8.37312,-0.372,9.281601,0.942416,0.34077,-1.340146,-0.258121,63.153031,15.734257,19.108361,3.130426,2.08834,11.7262,3.05799,1.39216,-0.51038,0.53848,Walking
-0.69611,8.5491,3.65176,1.34075,10.31602,1.40659,1.04088,11.54723,-0.35913,1.28569,7.7626,0.61292,-0.94571,8.28394,6.81869,-0.26157,6.13574,1.40719,-0.29688,9.05786,0.72724,1.29945,10.53329,1.12527,0.8042,-0.09041,0.23946,1.86149,13.16811,-1.53528,0.36033,5.73172,0.498832,9.108561,1.412879,0.061179,-0.209741,0.015518,8.864753,48.962752,48.557958,3.261678,1.86149,13.16811,6.81869,1.71959,1.13987,0.5397,Walking
0.73023,11.06241,-0.00838,1.27252,8.37312,2.02909,2.65996,8.90823,0.01377,2.39241,14.77402,0.15981,0.22446,9.11233,1.95247,-1.36948,5.04698,2.87903,1.47543,12.98675,2.8886,3.64936,10.06582,-1.48859,0.6185,0.56474,0.31307,1.53528,8.6718,-0.5357,3.02807,13.84327,1.559824,10.284473,0.658765,0.473023,-0.189092,0.096912,19.567919,77.729646,24.447506,3.489199,3.64936,14.77402,2.8886,1.86803,0.95845,0.54,Walking
-0.4118,10.74997,2.9712,2.48937,10.46326,-1.44311,0.51176,8.62511,-0.49141,0.44592,13.44105,-0.21009,-1.30723,9.76176,0.93733,-0.18136,4.56215,1.91297,1.2797,9.38348,6.41586,3.33452,11.06001,-1.56282,0.25595,0.80787,-0.36744,1.96145,8.31207,-0.37529,0.62489,11.4389,0.874722,9.779776,0.855447,0.076542,0.486034,0.070617,17.91207,50.073456,52.322736,3.468548,3.33452,13.44105,6.41586,1.25014,1.4844,0.54062,Walking
2.15239,12.00094,0.51715,0.17178,12.57076,-0.47764,-2.1458,6.05972,2.30741,-1.42156,11.29884,11.84352,-4.76805,10.04547,-1.14862,-4.69862,9.72465,1.96325,-0.47345,9.03751,1.01933,-0.51116,11.01393,-0.73622,0.42699,-0.56291,0.1237,-1.63524,9.66719,-0.01616,-1.07919,7.76859,-1.44089,9.91876,1.644997,-0.200639,0.05116,0.08372,39.661373,34.88164,127.171099,4.491259,2.15239,12.57076,11.84352,1.00671,2.37016,0.54245,Walking
0.12629,10.47643,1.34075,-0.79966,5.42885,2.6827,-0.51176,11.92372,0.90501,3.21302,10.42256,-1.78368,1.38864,8.8364,-0.96426,1.76513,11.70346,1.06662,-1.12348,11.32218,0.36631,-0.38487,5.44262,1.02472,-1.90101,-0.51038,0.54245,-0.24181,9.49002,6.18063,3.07356,9.13208,0.650506,9.417832,0.900639,-0.20018,0.014691,-0.016981,22.968801,49.399436,49.620268,3.492685,3.21302,11.92372,6.18063,1.43553,0.85307,0.54245,Walking
0.32621,7.21972,0.94332,0.71706,8.47906,6.58286,-0.66978,6.01064,2.04225,-1.23601,8.98724,2.31819,1.67115,10.51952,0.88825,-0.45669,10.1975,1.98,1.66517,8.45033,1.14982,0.03591,7.7614,4.27245,-2.04426,0.10446,0.54428,0.29449,12.53245,0.15622,0.23463,7.6387,0.258214,8.779656,2.408448,-0.188664,0.032652,-0.000458,7.847334,31.802252,34.14308,2.716481,1.67115,12.53245,6.58286,1.86925,2.35702,0.54428,Walking
1.50236,8.98424,0.00898,2.0626,13.23215,-0.82061,-1.11989,11.08456,1.33177,-0.38427,4.84706,1.79805,0.78171,8.99382,5.366,4.38199,8.97466,-2.24097,2.37744,8.66342,-1.74597,1.99078,11.34792,-0.28192,1.17958,0.14813,-0.63316,-0.05207,11.05882,0.02813,0.1227,5.98371,1.166335,9.317036,0.352486,-0.063406,-0.173333,-0.102961,23.755947,57.461965,41.388823,3.501524,4.38199,13.23215,5.366,1.53694,0.84788,0.54428,Walking
-0.83558,9.62708,1.51852,-0.99778,4.31914,2.95684,-0.33998,9.49002,4.88956,3.43448,11.30542,-3.67091,1.78488,8.65145,-0.78231,1.62327,11.8914,0.88286,-0.49979,10.22264,0.99838,-0.59137,5.27802,1.46585,-2.91505,-0.50671,-0.04643,-1.7352,11.27609,8.8358,2.09074,7.27837,0.393367,8.933963,1.584661,-0.434998,0.137843,0.05852,25.860046,59.789412,107.486423,4.394723,3.43448,11.8914,8.8358,1.08154,1.35337,0.54428,Walking
-1.98719,11.41256,9.73363,3.06338,8.45632,-1.71844,1.62447,9.28771,-1.2396,1.50116,10.25496,-0.36272,0.26995,12.21462,0.52433,0.28671,7.3083,1.50775,0.52672,7.95533,6.07469,-0.56743,10.04787,0.76255,0.90713,0.5003,0.10415,-0.38128,8.70292,3.88639,1.27671,9.79947,0.56132,9.544006,1.942117,0.051892,0.053726,0.150518,17.604653,20.926716,116.845981,3.941793,3.06338,12.21462,9.73363,1.737,1.42209,0.54459,Walking
