@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-67,80-89,98-127'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute RADII numeric
@attribute Density numeric
@attribute MeanMagnitude numeric
@attribute AbsoluteDiffrence numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,cycling,DownStairs,UpStairs}

@data
-0.304721,9.746495,0.117676,-0.039583,-0.019303,0.001161,0.040652,0.012958,0.049699,0.101641,0.203919,281.681207,9.752431,0.261815,-0.18794,9.8276,0.20949,-0.0226,0.02566,0.0226,Standing
-0.293169,9.788216,0.176394,-0.02303,-0.008461,-0.00504,0.084245,0.129655,0.11459,0.181243,0.326905,68.370053,9.795182,1.003003,-0.18794,9.96527,0.40462,0.00733,0.06261,0.0226,Standing
-0.38846,9.746495,0.03717,-0.025382,-0.010262,0.001711,0.029655,0.006532,0.022341,0.076503,0.115882,1534.921948,9.754569,0.208842,-0.27593,9.7845,0.12749,-0.01405,0.03665,0.01283,Standing
-0.286467,9.734705,0.079667,-0.02853,-0.027612,0.000885,0.046792,0.010386,0.049333,0.103204,0.20215,289.14192,9.739734,0.279867,-0.15024,9.78211,0.164,-0.01955,0.02382,0.01374,Standing
-0.242711,9.730455,0.131083,-0.030421,-0.034851,-0.002292,0.009282,0.008114,0.040067,0.075804,0.149665,712.479254,9.734619,0.22428,-0.19213,9.77912,0.24122,-0.00061,0.02657,0.00916,Standing
-0.249537,9.751045,0.164003,-0.030024,-0.006109,0.000244,0.034814,0.028984,0.067016,0.114374,0.18126,401.073805,9.756136,0.388079,-0.13408,9.84855,0.2478,-0.00061,0.16646,0.04856,Standing
-0.304663,9.760441,0.178667,-0.025382,0.015517,-0.00736,0.027955,0.015767,0.028531,0.085002,0.140034,869.825287,9.767117,0.306019,-0.23762,9.84556,0.25917,-0.01497,0.16646,0.03299,Standing
-0.298437,9.757568,0.167893,-0.027887,-0.004764,-0.005009,0.031662,0.00938,0.021109,0.078836,0.150656,698.514946,9.763846,0.25379,-0.21787,9.80605,0.25917,-0.01497,0.15974,0.01344,Standing
-0.297959,9.761219,0.183814,-0.030972,-0.020036,0.001679,0.039851,0.009486,0.017811,0.081944,0.142754,821.043436,9.767791,0.26886,-0.17957,9.80605,0.25917,-0.01497,0.02627,0.02932,Standing
-0.171844,9.757451,0.145089,-0.026146,-0.02975,0.00791,0.069918,0.008565,0.06878,0.121352,0.170413,482.640881,9.760749,0.263098,-0.05088,9.79228,0.28311,-0.00641,0.03604,0.02932,Standing
-0.407253,9.803479,0.44227,-0.030177,0.008399,0.010628,0.238325,0.20613,1.55471,0.44712,0.889829,3.390106,9.831084,1.273205,-0.1634,9.98622,1.28329,0.04093,0.47403,0.08949,Standing
-0.258154,9.777142,0.177053,0.015486,0.149846,0.010261,0.418205,0.120452,0.894024,0.378508,0.556215,13.880481,9.788794,0.972958,0.20051,9.98622,0.63746,0.09316,0.47403,0.08949,Standing
-0.229723,9.778159,-0.027532,0.020739,0.088423,0.016797,0.374281,0.096132,1.082654,0.39409,0.601048,11.000306,9.788312,0.799086,0.20051,9.98622,0.48004,0.09316,0.25137,0.08949,Standing
-0.201471,9.771095,-0.213981,0.007299,0.046762,0.001159,0.356759,0.048248,0.614728,0.319333,0.642823,8.992035,9.780475,0.532037,0.20051,9.87967,0.28611,0.09316,0.20006,0.08949,Standing
-0.265157,9.779655,-0.253725,-0.020954,-0.004489,-0.009378,0.177742,0.06272,0.341521,0.241243,0.390099,40.235424,9.789193,0.624997,-0.06584,9.88745,0.0826,0.08644,0.16493,0.08033,Standing
-0.147782,9.743084,-0.304842,-0.016067,-0.035736,0.01008,0.169632,0.045689,0.123649,0.184111,0.317106,74.906654,9.750471,0.530671,0.10594,9.84436,-0.07123,0.02993,0.06536,0.07117,Standing
0.055963,9.762776,-0.34662,-0.028435,0.005529,0.008796,0.024758,0.013534,0.020111,0.076422,0.134361,984.718589,9.769314,0.305935,0.18974,9.8282,-0.28431,-0.01405,0.062,0.02474,Standing
0.043871,9.754397,-0.13222,-0.031519,-0.015973,-0.002321,0.009399,0.007104,0.00713,0.048614,0.079695,4718.84307,9.755477,0.206997,0.09337,9.80725,-0.10355,-0.02413,0.02291,0.01222,Standing
0.042734,9.752183,-0.133717,-0.031488,-0.015087,-0.001832,0.008389,0.007485,0.006652,0.047462,0.079121,4822.310439,9.753271,0.221935,0.09158,9.80725,-0.10355,-0.02413,0.02291,0.01222,Standing
0.049918,9.753739,-0.126115,-0.031794,-0.014507,-0.00342,0.007938,0.007749,0.014499,0.054941,0.087586,3554.884344,9.754797,0.234388,0.09158,9.80725,-0.0419,-0.02413,0.02291,0.00977,Standing
0.055903,9.740092,-0.123242,-0.031794,-0.022357,-0.00226,0.008697,0.009905,0.016538,0.059279,0.099341,2436.424009,9.741161,0.243592,0.09158,9.79169,-0.0419,-0.02413,0.00489,0.00977,Standing
0.042017,9.750626,-0.103608,-0.033106,-0.022418,-0.001343,0.019938,0.014317,0.024103,0.076393,0.116458,1512.262196,9.751493,0.307961,0.09158,9.79707,-0.02334,-0.02749,0.00489,0.00977,Standing
0.059076,9.758346,-0.099359,-0.034847,-0.019211,-0.000915,0.030021,0.048115,0.027081,0.102575,0.196646,314.105781,9.759322,0.511017,0.16041,9.92516,-0.02334,-0.02749,0.04643,0.00977,Standing
0.05734,9.756609,-0.070031,-0.032465,-0.011513,-0.000916,0.030814,0.051751,0.023943,0.103203,0.215005,240.316978,9.757308,0.561319,0.16041,9.92516,-0.02155,-0.02169,0.04643,0.01191,Standing
0.08697,9.740152,-0.048424,-0.028497,-0.018602,0.001374,0.041426,0.008655,0.017774,0.082374,0.161282,569.344942,9.740965,0.250927,0.15802,9.79169,-0.00419,-0.00886,0.02932,0.01191,Standing
0.051773,9.752841,-0.093853,-0.029994,-0.009803,-0.003146,0.041969,0.017138,0.012098,0.084383,0.144793,786.852925,9.753708,0.331755,0.19453,9.83299,-0.01676,-0.01344,0.03085,0.00947,Standing
-0.130484,9.755113,-0.134195,-0.031276,-0.014692,-0.003512,0.055007,0.018817,0.015481,0.094501,0.213555,245.248076,9.757271,0.358651,0.06644,9.80904,-0.0838,-0.00977,0.02932,0.01069,Standing
-0.134135,9.756789,-0.114084,-0.032254,-0.018174,-0.004184,0.060184,0.016945,0.022799,0.099964,0.21715,233.266626,9.758803,0.343327,0.06644,9.80904,-0.00539,-0.01955,0.02932,0.01069,Standing
-0.149518,9.771035,-0.111331,-0.034239,-0.028162,-0.002259,0.017515,0.013352,0.019283,0.070817,0.142517,825.153188,9.773002,0.328997,-0.07242,9.82999,-0.00539,-0.01955,0.02932,0.01069,Standing
-0.146825,9.774387,-0.104268,-0.033261,-0.025505,-0.002351,0.016002,0.012217,0.020391,0.069721,0.14032,864.52009,9.776233,0.296695,-0.07242,9.82999,-0.00539,-0.01955,0.02932,0.01069,Standing
-0.154007,9.772412,-0.092357,-0.034116,-0.026727,-0.003298,0.019931,0.011199,0.016505,0.069018,0.127276,1158.490357,9.774249,0.276859,-0.07242,9.82999,-0.00539,-0.01955,0.02932,0.01069,Standing
-0.164422,9.777739,-0.087091,-0.031825,-0.022908,-0.002321,0.01315,0.011581,0.014608,0.062721,0.121342,1336.909356,9.779652,0.274755,-0.11253,9.82999,-0.00539,-0.01955,0.02932,0.00947,Standing
-0.164302,9.773369,-0.085355,-0.030268,-0.025596,-0.002413,0.013151,0.016056,0.014993,0.066484,0.117774,1462.122184,9.775267,0.318602,-0.11253,9.82999,-0.00539,-0.01955,0.00244,0.00947,Standing
-0.175794,9.740151,-0.037589,-0.032041,-0.019701,0.005863,0.012769,0.017146,0.030174,0.077517,0.150391,702.210309,9.74203,0.345281,-0.11732,9.81383,0.0826,-0.02077,0.00733,0.01924,Standing
-0.17765,9.745419,-0.058181,-0.019822,-0.01304,0.003359,0.009079,0.008185,0.066765,0.091667,0.188443,356.939287,9.7476,0.211155,-0.11492,9.78211,0.06105,-0.00244,0.0055,0.01588,Standing
-0.193991,9.752123,-0.19782,-0.027947,-0.014691,0.000122,0.030778,0.011327,0.073703,0.107614,0.184006,383.387061,9.756595,0.267455,-0.13587,9.81144,-0.02334,-0.00886,0.07514,0.01191,Standing
-0.236846,9.760083,-0.001377,-0.02193,-0.012186,0.004307,0.0044,0.002964,0.048124,0.074491,0.116331,1517.224087,9.763225,0.137686,-0.18735,9.79947,0.10235,-0.00794,0.01038,0.01069,Standing
-0.228886,9.7532,-0.026935,-0.023122,-0.01411,0.00339,0.004059,0.003951,0.044317,0.072337,0.123996,1252.889555,9.75617,0.152219,-0.18735,9.79947,0.09637,-0.00794,0.00916,0.01069,Standing
-0.220087,9.735783,-0.0662,-0.030361,-0.031643,-0.005528,0.034627,0.019402,0.026713,0.089857,0.136981,929.294994,9.738814,0.344093,-0.14245,9.79767,0.01137,-0.01772,0.06933,0.03085,Standing
-0.266655,9.749488,-0.052732,-0.026237,-0.006812,0.004398,0.014778,0.03215,0.03569,0.090895,0.145408,776.903979,9.753535,0.454679,-0.21189,9.81922,0.05926,-0.01222,0.04062,0.02199,Standing
-0.225535,9.745478,-0.047046,-0.031825,-0.019395,0.001282,0.019337,0.005976,0.021951,0.068749,0.089257,3358.988153,9.748411,0.216779,-0.14066,9.78271,0.02933,-0.0226,0.03299,0.02291,Standing
-0.212604,9.754038,-0.083738,-0.026329,-0.02135,0.000916,0.023266,0.003149,0.019373,0.067666,0.102978,2187.223602,9.756933,0.145485,-0.13886,9.77373,0.00359,-0.00855,0.00916,0.0113,Standing
-0.205482,9.753199,0.062668,-0.034697,-0.007881,0.006566,0.011003,0.023811,0.04169,0.087467,0.142651,822.82577,9.755833,0.320719,-0.15443,9.88446,0.14964,-0.02535,0.01527,0.01222,Standing
-0.162386,9.749129,0.101453,-0.026695,-0.016495,0.006139,0.030522,0.027987,0.056071,0.107042,0.167804,505.502359,9.751454,0.40024,-0.06165,9.85394,0.25319,-0.00031,0.13347,0.02199,Standing
-0.124499,9.739193,0.081222,-0.031916,-0.008583,0.001344,0.015569,0.00936,0.033042,0.076138,0.136952,929.890586,9.740575,0.213942,-0.07482,9.80605,0.14664,-0.01985,0.00153,0.00794,Standing
-0.128989,9.749188,0.154307,-0.03149,-0.005986,0.005315,0.014291,0.013568,0.097932,0.112157,0.248661,155.349683,9.751837,0.294316,-0.07841,9.80964,0.28551,-0.01588,0.01833,0.01527,Standing
-0.138804,9.759065,0.159274,-0.024435,-0.028344,0.00168,0.035895,0.029849,0.146499,0.145685,0.266281,126.506354,9.76228,0.471105,-0.06045,9.86351,0.39863,0.00733,0.0452,0.01894,Standing
-0.056804,9.734644,-0.080624,-0.008614,-0.023793,0.006782,0.069109,0.026858,0.07006,0.128851,0.191223,341.596794,9.735858,0.448579,0.05686,9.81802,0.09278,0.0113,0.05681,0.01802,Standing
0.008261,9.753919,-0.094391,-0.031459,-0.01356,0.00388,0.017684,0.019061,0.016778,0.073159,0.150296,703.53541,9.754555,0.311803,0.06704,9.86351,-0.05148,-0.02199,0.04643,0.02352,Standing
0.011673,9.752901,-0.065363,-0.025289,-0.030573,0.004612,0.038255,0.007606,0.013208,0.076856,0.131351,1053.978417,9.753391,0.221771,0.12749,9.81024,-0.01257,0.00031,0.02199,0.02077,Standing
0.017418,9.748052,-0.040701,-0.025199,0.003177,-0.001436,0.019954,0.009444,0.010632,0.063269,0.103724,2140.385843,9.74831,0.246718,0.09457,9.78151,0.02215,-0.01955,0.05437,0.0113,Standing
0.006465,9.745779,-0.034118,-0.028924,-0.012064,0.002414,0.021256,0.005491,0.013442,0.063395,0.080579,4565.304522,9.746019,0.187467,0.06823,9.7869,0.01975,-0.01588,0.05131,0.02688,Standing
0.040761,9.753858,-0.00784,-0.030177,-0.013652,0.001649,0.005552,0.005882,0.014577,0.051002,0.088051,3498.828859,9.75405,0.170669,0.08499,9.80186,0.04609,-0.02382,0.03421,0.01313,Standing
-0.059557,9.77002,0.12749,-0.042944,-0.010781,0.000947,0.035569,0.007164,0.117803,0.126703,0.18097,403.008034,9.771818,0.215361,0.02813,9.83418,0.26276,-0.02902,0.00855,0.01741,Standing
-0.035854,9.750208,0.292452,-0.027429,-0.049754,0.0062,0.077,0.021858,0.047752,0.121083,0.267873,124.264203,9.755297,0.35202,0.16939,9.84316,0.46268,-0.00428,0.07819,0.02779,Standing
-0.026395,9.731592,0.222839,-0.026755,0.008795,0.000549,0.010971,0.014421,0.02522,0.071142,0.105703,2022.417939,9.734366,0.311516,0.02933,9.81024,0.32262,-0.011,0.10415,0.02046,Standing
-0.014366,9.73632,0.339976,-0.032132,-0.04615,-0.00678,0.274938,0.032881,0.035466,0.18528,0.474877,22.304384,9.743861,0.441815,0.43934,9.83658,0.413,0.00183,0.11057,0.01497,Standing
-0.055725,9.738774,0.353204,-0.024771,-0.026297,0.000916,0.083137,0.007798,0.030707,0.110292,0.195986,317.288403,9.745921,0.213402,0.06644,9.79707,0.44652,-0.00672,0.05498,0.02169,Standing
-0.056024,9.745059,0.353264,-0.023641,-0.006994,0.000366,0.082712,0.006192,0.030717,0.109371,0.195327,320.510886,9.752204,0.189825,0.06644,9.79707,0.44652,-0.00672,0.05498,0.02169,Standing
-0.04932,9.746495,0.332614,-0.021808,0.003757,-0.000489,0.087292,0.005831,0.03983,0.115305,0.211547,252.295557,9.752946,0.183887,0.06644,9.79707,0.44652,-0.00672,0.05895,0.02169,Standing
-0.044891,9.749128,0.320881,-0.026542,-0.008858,0.001466,0.028791,0.002735,0.025201,0.075318,0.115636,1544.748252,9.754787,0.153706,0.03591,9.77612,0.40043,-0.01252,0.05895,0.02169,Standing
-0.058419,9.724709,0.410784,-0.027488,0.015301,-0.003177,0.202841,0.046193,0.064067,0.176947,0.317042,74.951837,9.734932,0.532252,0.22984,9.8264,0.55126,0.03268,0.24832,0.04184,Standing
-0.117077,9.761519,0.599748,-0.017531,-0.023793,0.018356,0.179545,0.058231,0.652814,0.298428,0.481211,21.435073,9.784871,0.672527,0.16879,9.87249,1.04327,0.05467,0.26053,0.10415,Standing
0.034535,9.712559,0.628601,-0.049358,-0.032987,0.00385,0.211365,0.060468,0.109021,0.195155,0.270103,121.211201,9.7346,0.617349,0.19932,9.82221,0.83199,-0.01069,0.27672,0.09346,Standing
0.160293,9.728538,0.169629,-0.028924,-0.010292,0.001956,0.010397,0.01123,0.006645,0.053171,0.083616,4085.685638,9.731425,0.265747,0.2077,9.77253,0.20949,-0.0223,0.00855,0.00947,Standing
0.160831,9.729736,0.165259,-0.031063,-0.019212,0.000367,0.007035,0.014799,0.01024,0.056634,0.091244,3144.291322,9.732559,0.319017,0.2059,9.81264,0.22206,-0.01741,-0.00244,0.00764,Standing
0.171665,9.723631,0.170586,-0.029841,-0.021013,0.0011,0.003996,0.008315,0.01023,0.047477,0.069683,7059.134619,9.726716,0.260584,0.2059,9.77792,0.22206,-0.01741,-0.00244,0.01069,Standing
0.173101,9.723032,0.180702,-0.02752,-0.016738,0.002077,0.001855,0.00863,0.007293,0.042165,0.059524,11325.56427,9.726299,0.264509,0.19932,9.77792,0.22206,-0.01741,-0.00244,0.01069,Standing
0.172562,9.724408,0.188903,-0.026054,-0.013531,0.003603,0.003766,0.008071,0.011423,0.048229,0.089244,3360.458338,9.727852,0.253251,0.19932,9.77792,0.26396,-0.01741,-0.00244,0.01069,Standing
0.179624,9.733446,0.188962,-0.027368,-0.01573,0.003053,0.004825,0.007005,0.013091,0.04992,0.091518,3116.082206,9.737029,0.209687,0.21308,9.77792,0.26396,-0.01772,-0.00244,0.01069,Standing
0.176212,9.735122,0.192134,-0.02697,-0.017441,0.002076,0.005267,0.006549,0.011912,0.048711,0.086833,3648.204334,9.7387,0.20019,0.21308,9.77792,0.26396,-0.01772,-0.00428,0.01069,Standing
0.179384,9.737456,0.19339,-0.027856,-0.017014,0.000915,0.006935,0.007729,0.010663,0.050326,0.087431,3573.837919,9.741118,0.219533,0.22565,9.78391,0.26396,-0.02321,-0.00428,0.0058,Standing
0.215358,9.742845,0.193572,-0.028344,-0.016463,-0.000062,0.009936,0.005054,0.005598,0.045375,0.075318,5590.298009,9.747227,0.185945,0.27354,9.78151,0.22386,-0.0226,0.00641,0.00977,Standing
0.242413,9.739912,0.217093,-0.028313,-0.009651,0.001741,0.004812,0.016221,0.037431,0.076462,0.123227,1276.490161,9.745565,0.328993,0.27533,9.81144,0.29209,-0.01283,0.0226,0.011,Standing
0.286168,9.728301,0.307954,-0.037353,-0.011025,0.000764,0.04295,0.00698,0.028842,0.088754,0.125529,1207.547205,9.737746,0.210063,0.40223,9.77912,0.38307,-0.00336,0.02016,0.01588,Standing
0.26091,9.735063,0.31376,-0.028832,-0.010263,-0.00174,0.019934,0.010511,0.013769,0.066494,0.088102,3492.7713,9.743786,0.293262,0.31903,9.77912,0.3723,-0.01497,0.02535,0.01344,Standing
0.248579,9.734584,0.301131,-0.024984,-0.009408,-0.001251,0.017133,0.00862,0.010375,0.060107,0.087343,3584.636685,9.742555,0.261462,0.31484,9.77373,0.3723,-0.01497,0.02535,0.01344,Standing
0.238703,9.731471,0.3137,-0.02529,-0.008644,-0.001587,0.014043,0.009744,0.012543,0.060274,0.083185,4149.468216,9.739591,0.285177,0.30526,9.77373,0.38367,-0.01497,0.02535,0.0058,Standing
0.233854,9.73638,0.306218,-0.025718,-0.010446,-0.000427,0.010545,0.007771,0.009822,0.053045,0.090006,3275.765233,9.744107,0.24905,0.29449,9.77373,0.38367,-0.01497,0.02535,0.0058,Standing
0.237086,9.730992,0.311725,-0.026115,-0.00675,0.000978,0.009581,0.006203,0.012329,0.053022,0.0841,4015.526372,9.738983,0.211439,0.29449,9.77373,0.38367,-0.01619,0.02535,0.0058,Standing
0.229485,9.732069,0.302567,-0.028284,-0.01353,0.002352,0.036026,0.012337,0.021569,0.083626,0.152851,668.848613,9.739776,0.258859,0.31903,9.80605,0.38367,-0.01619,0.01497,0.01283,Standing
0.257856,9.74464,0.246544,-0.029658,-0.032345,0.00391,0.096456,0.014075,0.02457,0.116233,0.227859,201.899879,9.751792,0.310807,0.45849,9.80426,0.30765,0.00489,0.03635,0.02199,Standing
0.279882,9.726145,0.263303,-0.031063,-0.015148,0.00278,0.078057,0.011494,0.032632,0.110536,0.220287,223.441086,9.734304,0.250089,0.45849,9.78869,0.32741,0.00489,0.03818,0.02199,Standing
0.270066,9.716628,0.311845,-0.03595,-0.005221,0.003177,0.046287,0.011028,0.040185,0.098742,0.128033,1138.073839,9.725832,0.237999,0.36931,9.78869,0.42557,-0.02046,0.03818,0.02046,Standing
0.316215,9.724469,0.339319,-0.023365,-0.015912,0.008826,0.029927,0.022142,0.061104,0.106383,0.15911,592.976944,9.736001,0.390309,0.41599,9.80725,0.45131,0.01497,0.03818,0.0394,Standing
0.386903,9.7529,0.255641,-0.030115,-0.022571,0.001834,0.011632,0.011619,0.040021,0.079544,0.111168,1738.588778,9.764187,0.277141,0.46388,9.80964,0.34955,-0.01313,0.01772,0.00764,Standing
0.341293,9.770317,0.37583,-0.044136,-0.007239,0.00562,0.033041,0.040697,0.165425,0.154649,0.353617,54.017515,9.784511,0.59774,0.40402,9.86591,0.72245,-0.01283,0.01466,0.04215,Standing
0.027413,9.704958,1.071823,0.002442,0.065056,0.019486,0.779882,0.122828,0.448697,0.367615,0.712587,6.601135,9.770297,0.92304,0.70689,9.92995,1.40779,0.07055,0.34208,0.1066,Standing
-0.021906,9.733747,0.637815,0.027274,0.032376,0.016279,0.278652,0.399846,2.712592,0.582331,1.010906,2.312062,9.769812,1.614512,0.16101,10.13346,1.40779,0.07055,0.34208,0.09285,Standing
-0.02424,9.780194,0.509605,0.028649,0.039279,0.005742,0.271442,0.460454,2.98809,0.609917,0.901305,3.262243,9.810005,1.786326,0.16101,10.13346,1.40779,0.07055,0.34208,0.05773,Standing
0.001556,9.761641,-0.019272,-0.007117,0.01289,0.011943,0.142558,0.265866,0.365864,0.27826,0.388369,40.775451,9.764271,1.37837,0.11971,10.05445,0.26516,0.0675,0.09652,0.0672,Standing
0.227867,9.705795,0.140719,-0.031001,-0.05003,0.022113,0.136902,0.067233,0.245096,0.211951,0.353179,54.21846,9.711462,0.592726,0.39385,9.79049,0.41719,0.00764,0.20525,0.05864,Standing
0.407852,9.749847,0.42072,-0.027398,-0.035493,0.004429,0.084912,0.024721,0.108215,0.147597,0.27269,117.794507,9.768443,0.35055,0.61052,9.83059,0.59675,-0.00764,0.12156,0.03207,Standing
0.416172,9.748171,0.411742,-0.027276,-0.039402,0.002994,0.073574,0.025156,0.085258,0.135642,0.272287,118.318448,9.766563,0.369347,0.61052,9.83059,0.59675,-0.00764,0.08247,0.03207,Standing
0.38792,9.752961,0.391153,-0.031338,-0.021504,-0.002412,0.028894,0.022917,0.04841,0.10011,0.166494,517.534251,9.76891,0.356082,0.49979,9.83059,0.52433,-0.02046,0.08247,0.011,Standing
0.344885,9.724768,0.376787,-0.019946,-0.014112,0.005559,0.067856,0.010944,0.054662,0.115526,0.170964,477.987325,9.738807,0.229943,0.51475,9.78391,0.49321,0.01038,0.03482,0.07025,Standing
0.354999,9.729259,0.421679,-0.029625,-0.016647,0.003817,0.012725,0.005319,0.003282,0.04618,0.081385,4430.907491,9.744945,0.153077,0.41719,9.7857,0.45789,-0.01466,0.02749,0.01894,Standing
0.299455,9.713216,0.521457,-0.029168,-0.022082,-0.004306,0.001997,0.006506,0.003331,0.034401,0.067627,7722.824998,9.731841,0.198174,0.32082,9.76355,0.54408,-0.01802,0,0.00428,Standing
0.309869,9.715132,0.514094,-0.029659,-0.023609,0.000061,0.005492,0.003334,0.012223,0.045879,0.083456,4109.192619,9.733752,0.145367,0.3705,9.7462,0.54947,-0.01772,-0.0058,0.0113,Standing
0.315735,9.71172,0.515231,-0.027277,-0.021685,0.001466,0.007731,0.004672,0.012838,0.050241,0.087525,3562.400569,9.730611,0.170494,0.3705,9.7462,0.54947,-0.01619,-0.00183,0.0113,Standing
0.316453,9.71992,0.514393,-0.026055,-0.016676,0.001771,0.007507,0.008623,0.01309,0.054056,0.084195,4001.924759,9.738776,0.227534,0.3705,9.78091,0.54947,-0.01619,0.02138,0.0113,Standing
0.332915,9.718424,0.513915,-0.027855,-0.018265,-0.00003,0.006309,0.005007,0.002318,0.036924,0.071954,6411.488702,9.737738,0.139617,0.38367,9.73782,0.54049,-0.00916,0.02993,0.01161,Standing
0.323217,9.707471,0.52026,-0.030909,-0.018571,-0.000611,0.002743,0.007705,0.012516,0.047921,0.07334,6054.968998,9.726856,0.215739,0.35015,9.75637,0.57401,-0.02352,0.00916,0.01161,Standing
-0.54558,9.695499,1.210987,-0.015698,-0.005926,-0.035919,0.174503,0.055832,0.152727,0.19572,0.362738,50.043977,9.787755,0.638193,-0.21847,9.85214,1.54246,0.02169,0.05284,0.01222,Standing
-0.282755,9.748532,-0.5445,-0.028223,-0.027031,0.001924,0.009739,0.001734,0.010298,0.04666,0.064193,9029.679796,9.767922,0.102201,-0.22446,9.77074,-0.48782,-0.01802,-0.01374,0.00977,Standing
-0.27192,9.743684,-0.519184,-0.027122,-0.024924,0.001467,0.013703,0.007632,0.010345,0.056285,0.08981,3297.330044,9.761419,0.221,-0.22266,9.78271,-0.44772,-0.01588,0.00458,0.01497,Standing
-0.275751,9.743025,-0.515473,-0.02645,-0.031185,0.001864,0.014322,0.007591,0.007693,0.054411,0.088916,3397.787871,9.760662,0.214942,-0.22266,9.78271,-0.44772,-0.01588,0.00458,0.01497,Standing
-0.272639,9.73632,-0.511582,-0.026176,-0.027795,0.002169,0.010751,0.007731,0.005996,0.049474,0.087869,3520.614169,9.75365,0.227854,-0.22266,9.78271,-0.44772,-0.01497,0.00458,0.01497,Standing
-0.268389,9.73638,-0.521159,-0.023854,-0.024619,0.002749,0.009604,0.007713,0.015545,0.057325,0.094278,2850.412643,9.754143,0.221943,-0.22266,9.78271,-0.44772,-0.01497,0.00458,0.01497,Standing
-0.2636,9.737697,-0.531753,-0.022297,-0.027643,0.002291,0.006632,0.004295,0.018054,0.053834,0.09981,2402.182237,9.755896,0.147086,-0.22266,9.78271,-0.44772,-0.01497,0.00458,0.01497,Standing
-0.291433,9.736439,-0.550547,-0.022878,-0.029872,0.000886,0.015507,0.001986,0.011073,0.053448,0.087999,3505.129146,9.756481,0.119534,-0.23703,9.75338,-0.4974,-0.01497,-0.01252,0.01497,Standing
-0.299693,9.735122,-0.551863,-0.024497,-0.02639,-0.0011,0.021756,0.001822,0.00983,0.0578,0.085619,3805.617194,9.755516,0.113747,-0.23703,9.75338,-0.51056,-0.01497,0.00977,0.00794,Standing
-0.314177,9.734285,-0.552222,-0.028253,-0.019457,-0.00339,0.020905,0.002163,0.010362,0.057819,0.081445,4421.253374,9.755155,0.131833,-0.246,9.75398,-0.51056,-0.01527,0.00977,0.00702,Standing
-0.329261,9.738056,-0.545579,-0.030086,-0.024008,-0.004245,0.018763,0.001183,0.005605,0.050549,0.087982,3507.162822,9.759007,0.09862,-0.246,9.75398,-0.51056,-0.01527,0.00977,0.00367,Standing
-0.354401,9.744401,-0.527023,-0.033782,-0.016189,-0.004581,0.009636,0.003254,0.012311,0.050201,0.078564,4925.702414,9.765188,0.153441,-0.30466,9.77972,-0.46866,-0.02535,0.04398,0.00061,Standing
-0.361166,9.74494,-0.515711,-0.031521,-0.018602,-0.001374,0.01036,0.003081,0.007356,0.045604,0.066985,7947.043762,9.765349,0.149338,-0.31244,9.77972,-0.46866,-0.02291,0.04398,0.0058,Standing
-0.286585,9.744281,-0.494102,-0.022358,-0.02596,0.009164,0.010822,0.005745,0.058835,0.086834,0.14675,755.777048,9.761365,0.174191,-0.24122,9.77732,-0.34955,-0.00519,0.07025,0.02535,Standing
-0.234751,9.737518,-0.555813,-0.017532,-0.026328,0.008369,0.037923,0.008239,0.057282,0.101708,0.157691,609.126931,9.756676,0.232851,-0.13408,9.77553,-0.39983,-0.00519,0.00367,0.02535,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
-0.314779,9.600568,1.101691,-0.048562,-0.016798,0.020497,1.473051,0.295757,0.124363,0.435106,1.239779,1.253427,9.677146,1.02793,0.8266,9.76056,1.36888,0.00764,0.09957,0.1628,Standing
0.567006,7.404488,3.513073,-0.061851,0.137812,0.092087,12.599848,169.78504,96.151652,5.277656,7.91977,0.004808,9.398808,20.803814,3.35069,13.52006,8.14986,2.32434,1.1637,0.85124,UpStairs
