@relation 'activity_recognition_PAMS01-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R64-65-weka.filters.unsupervised.attribute.Remove-R61-62-weka.filters.unsupervised.attribute.Remove-R4-6,10-12,16-18,28-30,34-36,40-42,58-61,74-83,92-121-weka.filters.unsupervised.attribute.Remove-R34-36-weka.filters.unsupervised.attribute.Remove-R13-15-weka.filters.unsupervised.attribute.Remove-R25-27-weka.filters.unsupervised.attribute.Remove-R41-42,44'

@attribute accX0 numeric
@attribute accy0 numeric
@attribute accz0 numeric
@attribute accX1 numeric
@attribute accy1 numeric
@attribute accz1 numeric
@attribute accX2 numeric
@attribute accy2 numeric
@attribute accz2 numeric
@attribute accX3 numeric
@attribute accy3 numeric
@attribute accz3 numeric
@attribute accX4 numeric
@attribute accy4 numeric
@attribute accz4 numeric
@attribute accX5 numeric
@attribute accy5 numeric
@attribute accz5 numeric
@attribute accX6 numeric
@attribute accy6 numeric
@attribute accz6 numeric
@attribute accX7 numeric
@attribute accy7 numeric
@attribute accz7 numeric
@attribute accX8 numeric
@attribute accy8 numeric
@attribute accz8 numeric
@attribute accX9 numeric
@attribute accy9 numeric
@attribute accz9 numeric
@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute CentroidGyroX numeric
@attribute CentroidGyroY numeric
@attribute CentroidGyroZ numeric
@attribute stdx numeric
@attribute stdy numeric
@attribute stdz numeric
@attribute Realstddev numeric
@attribute MeanMagnitude numeric
@attribute maxaccx numeric
@attribute maxaccy numeric
@attribute maxaccz numeric
@attribute maxgyrox numeric
@attribute maxgyroy numeric
@attribute maxgyroz numeric
@attribute class {Sitting,Standing,Running,Walking,DownStairs,UpStairs}

@data
0.2903,-1.1965,9.4565,0.28431,-1.18214,9.42178,0.26157,-1.20069,9.43495,0.28671,-1.16358,9.42418,0.28311,-1.21147,9.44692,0.26396,-1.22643,9.44632,0.28371,-1.20787,9.4547,0.26396,-1.19351,9.44872,0.27533,-1.16598,9.4553,0.27773,-1.22823,9.42418,0.277069,-1.19764,9.441355,-0.030208,-0.016614,-0.002261,0.000988,0.004491,0.001726,0.026843,9.521073,0.2903,-1.16358,9.4565,-0.02688,-0.01191,0.00183,Sitting
0.2903,-1.1965,9.4565,0.28431,-1.18214,9.42178,0.26157,-1.20069,9.43495,0.27952,-1.17735,9.4164,0.26576,-1.21985,9.43914,0.28491,-1.18992,9.42837,0.28371,-1.20787,9.4547,0.26396,-1.19351,9.44872,0.27533,-1.16598,9.4553,0.27773,-1.22823,9.42418,0.27671,-1.196204,9.438004,-0.030543,-0.014141,-0.000458,0.000881,0.003255,0.002059,0.02489,9.517553,0.2903,-1.16598,9.4565,-0.02749,-0.00886,0.00764,Sitting
0.2903,-1.1965,9.4565,0.28431,-1.18214,9.42178,0.26157,-1.20069,9.43495,0.27952,-1.17735,9.4164,0.26576,-1.21985,9.43914,0.28491,-1.18992,9.42837,0.28551,-1.19531,9.44393,0.27294,-1.16358,9.43974,0.27533,-1.16598,9.4553,0.27773,-1.22823,9.42418,0.277788,-1.191955,9.436029,-0.030666,-0.013011,-0.000519,0.00075,0.003996,0.001665,0.025319,9.515096,0.2903,-1.16358,9.4565,-0.02749,-0.00764,0.00764,Sitting
0.2879,-1.1965,9.46368,0.28431,-1.18214,9.42178,0.26157,-1.20069,9.43495,0.27952,-1.17735,9.4164,0.26576,-1.21985,9.43914,0.28491,-1.18992,9.42837,0.28551,-1.19531,9.44393,0.27294,-1.16358,9.43974,0.26995,-1.20428,9.42956,0.26217,-1.21865,9.43794,0.275454,-1.194827,9.435549,-0.030574,-0.011912,0.001253,0.00094,0.002787,0.001542,0.022955,9.514906,0.2879,-1.16358,9.46368,-0.02749,-0.00458,0.00764,Sitting
0.2879,-1.1965,9.46368,0.27533,-1.15161,9.44932,0.27354,-1.19112,9.42956,0.27952,-1.17735,9.4164,0.26576,-1.21985,9.43914,0.28491,-1.18992,9.42837,0.28551,-1.19531,9.44393,0.27294,-1.16358,9.43974,0.26995,-1.20428,9.42956,0.26217,-1.21865,9.43794,0.275753,-1.190817,9.437764,-0.030848,-0.011119,0.00107,0.000672,0.004313,0.001528,0.02552,9.516615,0.2879,-1.15161,9.46368,-0.02749,-0.00458,0.00764,Sitting
0.2879,-1.1965,9.46368,0.27533,-1.15161,9.44932,0.27354,-1.19112,9.42956,0.25798,-1.24259,9.45829,0.29628,-1.18154,9.45949,0.28371,-1.17017,9.42358,0.28551,-1.19531,9.44393,0.27294,-1.16358,9.43974,0.26995,-1.20428,9.42956,0.26217,-1.21865,9.43794,0.276531,-1.191535,9.443509,-0.030237,-0.01121,0.000092,0.001268,0.006475,0.001746,0.030806,9.522439,0.29628,-1.15161,9.46368,-0.02718,-0.00458,0.00428,Sitting
0.2879,-1.1965,9.46368,0.27533,-1.15161,9.44932,0.27354,-1.19112,9.42956,0.25798,-1.24259,9.45829,0.29628,-1.18154,9.45949,0.28371,-1.17017,9.42358,0.25977,-1.21685,9.42058,0.23583,-1.18573,9.43495,0.29329,-1.19052,9.4128,0.27833,-1.18274,9.43256,0.274196,-1.190937,9.438481,-0.030145,-0.013164,0.001314,0.003092,0.005531,0.002915,0.033969,9.517315,0.29628,-1.15161,9.46368,-0.02718,-0.00702,0.01008,Sitting
0.28371,-1.20847,9.44812,0.2891,-1.19052,9.42956,0.27354,-1.19112,9.42956,0.25798,-1.24259,9.45829,0.29628,-1.18154,9.45949,0.28371,-1.17017,9.42358,0.25977,-1.21685,9.42058,0.23583,-1.18573,9.43495,0.29329,-1.19052,9.4128,0.27833,-1.18274,9.43256,0.275154,-1.196025,9.434949,-0.030328,-0.014812,0.000337,0.003207,0.004002,0.002211,0.030692,9.51447,0.29628,-1.17017,9.45949,-0.02718,-0.00702,0.01008,Sitting
0.28252,-1.18633,9.43914,0.28192,-1.16598,9.44333,0.27473,-1.22224,9.45051,0.28132,-1.1983,9.4158,0.28611,-1.17316,9.42657,0.26875,-1.20728,9.43435,0.26815,-1.18094,9.44572,0.30047,-1.16897,9.42956,0.26635,-1.1983,9.46248,0.25738,-1.17795,9.44453,0.27677,-1.187945,9.439199,-0.030267,-0.017044,-0.001954,0.001357,0.002977,0.001581,0.024321,9.517705,0.30047,-1.16598,9.46248,-0.0281,-0.01161,0.00489,Sitting
0.30765,-1.18214,9.45291,0.2897,-1.20668,9.4565,0.26456,-1.20069,9.43794,0.28132,-1.1983,9.4158,0.28611,-1.17316,9.42657,0.26875,-1.20728,9.43435,0.26815,-1.18094,9.44572,0.30047,-1.16897,9.42956,0.27473,-1.19052,9.44632,0.24361,-1.23301,9.43555,0.278505,-1.194169,9.438122,-0.031092,-0.017654,-0.001436,0.003152,0.003306,0.001407,0.028045,9.517478,0.30765,-1.16897,9.4565,-0.02779,-0.00794,0.00336,Sitting
0.29329,-1.1582,9.42777,0.27773,-1.20129,9.44991,0.27054,-1.18573,9.42478,0.30466,-1.19351,9.45231,0.27473,-1.16777,9.40203,0.25019,-1.23361,9.4152,0.23703,-1.20548,9.44513,0.25618,-1.21446,9.43076,0.31963,-1.18214,9.41999,0.26995,-1.19291,9.41819,0.275393,-1.19351,9.428607,-0.031094,-0.016248,-0.001007,0.005669,0.00435,0.002377,0.035209,9.507887,0.31963,-1.1582,9.45231,-0.02627,-0.00825,0.00428,Sitting
0.29329,-1.1582,9.42777,0.27773,-1.20129,9.44991,0.27054,-1.18573,9.42478,0.30466,-1.19351,9.45231,0.27473,-1.16777,9.40203,0.25019,-1.23361,9.4152,0.23703,-1.20548,9.44513,0.30885,-1.1971,9.4158,0.26157,-1.25755,9.40143,0.26995,-1.19291,9.41819,0.274854,-1.199315,9.425255,-0.03027,-0.014935,-0.000641,0.00465,0.007559,0.003089,0.039113,9.505292,0.30885,-1.1582,9.45231,-0.02566,-0.00825,0.00855,Sitting
0.30466,-1.20428,9.46847,0.27773,-1.20129,9.44991,0.27054,-1.18573,9.42478,0.30466,-1.19351,9.45231,0.27473,-1.16777,9.40203,0.25019,-1.23361,9.4152,0.23703,-1.20548,9.44513,0.30885,-1.1971,9.4158,0.26157,-1.25755,9.40143,0.30765,-1.14263,9.42717,0.279761,-1.198895,9.430223,-0.030392,-0.013622,-0.00177,0.00601,0.009064,0.004657,0.044419,9.510323,0.30885,-1.14263,9.46847,-0.02566,-0.00489,0.00855,Sitting
0.30466,-1.20428,9.46847,0.28431,-1.19171,9.44752,0.27054,-1.18573,9.42478,0.30466,-1.19351,9.45231,0.27473,-1.16777,9.40203,0.25019,-1.23361,9.4152,0.23703,-1.20548,9.44513,0.30885,-1.1971,9.4158,0.26157,-1.25755,9.40143,0.30765,-1.14263,9.42717,0.280419,-1.197937,9.429984,-0.030422,-0.014355,-0.002075,0.006022,0.0091,0.004568,0.044374,9.509985,0.30885,-1.14263,9.46847,-0.02566,-0.00489,0.00855,Sitting
0.30466,-1.20428,9.46847,0.28431,-1.19171,9.44752,0.2873,-1.20967,9.41999,0.29688,-1.18034,9.44991,0.27473,-1.16777,9.40203,0.25019,-1.23361,9.4152,0.23703,-1.20548,9.44513,0.30885,-1.1971,9.4158,0.26157,-1.25755,9.40143,0.30765,-1.14263,9.42717,0.281317,-1.199014,9.429265,-0.029994,-0.016127,-0.002015,0.005647,0.009368,0.004534,0.044214,9.509434,0.30885,-1.14263,9.46847,-0.02566,-0.00489,0.00855,Sitting
0.30466,-1.20428,9.46847,0.28431,-1.19171,9.44752,0.2873,-1.20967,9.41999,0.29688,-1.18034,9.44991,0.29449,-1.21027,9.44333,0.29688,-1.17196,9.43734,0.23703,-1.20548,9.44513,0.30885,-1.1971,9.4158,0.26157,-1.25755,9.40143,0.30765,-1.14263,9.42717,0.287962,-1.197099,9.435609,-0.029658,-0.016951,-0.002168,0.004609,0.008016,0.003455,0.0401,9.51567,0.30885,-1.14263,9.46847,-0.02566,-0.00489,0.00855,Sitting
0.30466,-1.20428,9.46847,0.28431,-1.19171,9.44752,0.2873,-1.20967,9.41999,0.29688,-1.18034,9.44991,0.29449,-1.21027,9.44333,0.29688,-1.17196,9.43734,0.2909,-1.22344,9.41879,0.27294,-1.20428,9.40861,0.27593,-1.17795,9.42118,0.22865,-1.23481,9.38946,0.283294,-1.200871,9.43046,-0.029626,-0.017196,-0.001619,0.004173,0.003717,0.004817,0.035648,9.510875,0.30466,-1.17196,9.46847,-0.02688,-0.00489,0.01222,Sitting
0.46268,-1.10253,9.42837,0.4543,-1.16957,9.47266,0.0413,-1.17795,9.4164,0.58239,-1.24139,9.45171,0.14904,-1.20608,9.42537,0.3705,-1.00137,9.39545,0.2053,-1.46166,9.4541,0.40941,-0.90501,9.43734,0.40642,-1.14503,9.37749,0.13946,-1.17256,9.41879,0.32208,-1.158315,9.427768,-0.025108,-0.024222,0.001496,0.277864,0.194,0.007162,0.218867,9.506563,0.58239,-0.90501,9.47266,-0.00764,0.03329,0.02779,Sitting
0.46268,-1.10253,9.42837,0.26875,-1.15939,9.44213,0.25139,-1.1546,9.39006,0.44712,-1.28389,9.44213,0.22326,-1.06482,9.44153,0.39145,-1.17436,9.44273,0.28132,-1.2372,9.46488,0.31244,-1.19171,9.45051,0.33878,-1.26534,9.42118,0.30406,-1.22942,9.45351,0.328125,-1.186326,9.437703,-0.030758,-0.018478,0.004429,0.059815,0.043897,0.003862,0.103717,9.518166,0.46268,-1.06482,9.46488,-0.01191,0.00244,0.03818,Sitting
0.36332,-1.08757,9.35055,0.14066,-1.37307,9.46129,0.38906,-1.24618,9.4128,0.19273,-1.39702,9.44153,0.32142,-1.14024,9.42298,0.30526,-1.30005,9.42657,0.22386,-1.19112,9.41221,0.28132,-1.24439,9.41879,0.28431,-1.22404,9.41759,0.13228,-1.43054,9.43196,0.263422,-1.263422,9.419627,-0.028894,-0.014143,0.004611,0.070467,0.112677,0.007305,0.138003,9.508558,0.38906,-1.08757,9.46129,-0.01772,0.011,0.03848,Sitting
0.26695,-1.29826,9.41939,0.14066,-1.37307,9.46129,0.31663,-1.157,9.38168,0.28551,-1.29945,9.4158,0.25618,-1.24678,9.42956,0.32741,-1.21625,9.40323,0.26635,-1.29646,9.42956,0.24301,-1.27491,9.41999,0.331,-1.30125,9.4134,0.27414,-1.27252,9.40143,0.270784,-1.273595,9.417533,-0.033018,-0.016707,0.000947,0.027114,0.030064,0.003983,0.078206,9.507407,0.331,-1.157,9.46129,-0.02749,0.01374,0.00825,Sitting
0.26695,-1.29826,9.41939,0.26217,-1.29287,9.40562,0.33758,-1.31442,9.40742,0.30706,-1.23242,9.44932,0.33758,-1.33417,9.44094,0.21847,-1.36529,9.40802,0.28012,-1.31023,9.42178,0.34357,-1.21326,9.40442,0.30107,-1.20728,9.4152,0.29868,-1.29107,9.43256,0.295325,-1.285927,9.420467,-0.026174,-0.032832,-0.001313,0.014123,0.024584,0.002232,0.063983,9.512616,0.34357,-1.20728,9.44932,-0.01527,-0.00702,0.02107,Sitting
0.3304,-1.28928,9.40562,0.31903,-1.22703,9.40143,0.29509,-1.3198,9.41101,0.33938,-1.23062,9.41939,0.27114,-1.28868,9.44213,0.36751,-1.26294,9.42777,0.29269,-1.25755,9.42358,0.31903,-1.2785,9.42358,0.32441,-1.30484,9.3751,0.30825,-1.30245,9.42537,0.316693,-1.276169,9.415498,-0.03146,-0.018233,-0.000734,0.006545,0.008761,0.003051,0.042845,9.506948,0.36751,-1.22703,9.44213,-0.02963,-0.00458,0.00855,Sitting
0.36631,-1.25636,9.4158,0.3292,-1.27491,9.38647,0.32801,-1.30843,9.42118,0.36512,-1.31382,9.41819,0.29389,-1.2785,9.42358,0.28551,-1.30843,9.44333,0.33758,-1.28269,9.41939,0.23583,-1.38564,9.43316,0.38367,-1.22224,9.4158,0.27713,-1.25875,9.43495,0.320225,-1.288977,9.421185,-0.029077,-0.017745,-0.000735,0.019485,0.017496,0.002104,0.062519,9.514535,0.38367,-1.22224,9.44333,-0.0223,-0.00367,0.00641,Sitting
0.34656,-1.30963,9.43196,0.34417,-1.22404,9.43016,0.30347,-1.26294,9.40682,0.32681,-1.32758,9.41161,0.28072,-1.27731,9.40323,0.34058,-1.28449,9.39904,0.30825,-1.28569,9.41879,0.34656,-1.24678,9.40981,0.31544,-1.31801,9.40083,0.35614,-1.27312,9.43256,0.32687,-1.280959,9.414481,-0.030575,-0.01573,-0.001558,0.005274,0.009211,0.001537,0.040027,9.506924,0.35614,-1.22404,9.43256,-0.02566,-0.00672,0.00672,Sitting
0.34357,-1.25456,9.41161,0.34417,-1.22404,9.43016,0.40402,-1.34434,9.4152,0.2873,-1.2791,9.42178,0.3292,-1.30604,9.41879,0.31963,-1.2809,9.41699,0.35135,-1.2803,9.42178,0.34297,-1.2785,9.43136,0.33399,-1.30843,9.44213,0.29987,-1.25875,9.42118,0.335607,-1.281496,9.423098,-0.027735,-0.017013,-0.002016,0.009029,0.009838,0.000738,0.044277,9.515856,0.40402,-1.22404,9.44213,-0.01741,0,0.00519,Sitting
0.34357,-1.25456,9.41161,0.31603,-1.31023,9.43256,0.33519,-1.25995,9.43495,0.32382,-1.2785,9.46368,0.34895,-1.25037,9.42238,0.33878,-1.28449,9.40502,0.33339,-1.29646,9.40802,0.30706,-1.24319,9.42896,0.32741,-1.22463,9.38647,0.35554,-1.27312,9.39844,0.332974,-1.26755,9.419209,-0.03042,-0.011392,0.000672,0.001989,0.006052,0.004396,0.035267,9.509986,0.35554,-1.22463,9.46368,-0.02505,-0.00305,0.00489,Sitting
0.2879,-1.32579,9.38587,0.31244,-1.27012,9.42358,0.43096,-1.40779,9.35474,0.42198,-1.35811,9.39485,0.39564,-1.23601,9.50797,0.42198,-1.2815,9.43256,0.331,-1.39582,9.44273,0.23104,-1.34853,9.37091,0.34895,-1.34135,9.41759,0.41061,-1.33477,9.42837,0.35925,-1.329979,9.415917,-0.03259,-0.01753,-0.000948,0.041598,0.026458,0.016801,0.092118,9.51654,0.43096,-1.23601,9.50797,-0.01741,0.01955,0.01527,Sitting
0.2879,-1.32579,9.38587,0.31244,-1.27012,9.42358,0.43096,-1.40779,9.35474,0.42198,-1.35811,9.39485,0.331,-1.38804,9.42178,0.45669,-1.46585,9.3745,0.331,-1.39582,9.44273,0.23104,-1.34853,9.37091,0.34895,-1.34135,9.41759,0.41061,-1.33477,9.42837,0.356257,-1.363617,9.401492,-0.031307,-0.019882,-0.002872,0.046542,0.025795,0.007719,0.089474,9.506933,0.45669,-1.27012,9.44273,-0.02688,0.0055,0.01466,Sitting
0.2879,-1.32579,9.38587,0.31244,-1.27012,9.42358,0.43096,-1.40779,9.35474,0.42198,-1.35811,9.39485,0.331,-1.38804,9.42178,0.45669,-1.46585,9.3745,0.39564,-1.33477,9.4559,0.40223,-1.33118,9.39604,0.37888,-1.36888,9.42777,0.38666,-1.3222,9.39185,0.380438,-1.357273,9.402688,-0.029719,-0.024922,0.000274,0.026471,0.026427,0.007861,0.077948,9.508045,0.45669,-1.27012,9.4559,-0.02505,0.00702,0.01466,Sitting
0.42916,-1.29646,9.40921,0.48662,-1.39881,9.40442,0.41839,-1.32998,9.42478,0.39923,-1.29646,9.38826,0.40582,-1.37008,9.4134,0.46208,-1.30484,9.40742,0.34776,-1.42096,9.47266,0.43574,-1.28269,9.3715,0.42557,-1.32878,9.39784,0.331,-1.34853,9.41161,0.414137,-1.337759,9.41011,-0.029413,-0.013072,0.000154,0.020003,0.019479,0.0063,0.067662,9.513938,0.48662,-1.28269,9.47266,-0.02107,0.00672,0.02138,Sitting
0.34716,-1.26354,9.37749,0.51954,-1.14024,9.4164,0.29928,-1.3228,9.44273,0.48303,-1.38744,9.43016,0.35793,-1.29227,9.42896,0.46747,-1.39283,9.43435,0.31544,-1.27312,9.39784,0.26276,-1.68911,9.40921,0.38846,-1.13365,9.37569,0.39085,-1.35572,9.4571,0.383192,-1.325072,9.416993,-0.031305,-0.001313,0.006905,0.063819,0.220315,0.006583,0.170505,9.518933,0.51954,-1.13365,9.4571,-0.01252,0.03054,0.0449,Sitting
0.44712,-1.3234,9.43435,0.31424,-1.22523,9.38707,0.37409,-1.34913,9.40622,0.43515,-1.26354,9.40323,0.33758,-1.2803,9.43974,0.38367,-1.32699,9.40143,0.44293,-1.39881,9.4128,0.3286,-1.31023,9.44034,0.48243,-1.3228,9.40682,0.34117,-1.30843,9.40861,0.388698,-1.310886,9.414061,-0.027702,-0.022388,0.000857,0.031564,0.020272,0.002912,0.073992,9.513104,0.48243,-1.22523,9.44034,-0.02107,0.00855,0.01497,Sitting
0.31963,-1.37667,9.37988,0.43215,-1.31921,9.38946,0.37409,-1.34913,9.40622,0.43515,-1.26354,9.40323,0.33758,-1.2803,9.43974,0.36152,-1.35751,9.38407,0.37589,-1.31861,9.43316,0.2885,-1.4042,9.39185,0.39444,-1.36888,9.414,0.32082,-1.4054,9.45231,0.363977,-1.344345,9.409392,-0.030085,-0.012308,0.004002,0.021114,0.021079,0.005614,0.069143,9.512132,0.43515,-1.26354,9.45231,-0.02107,0.00886,0.01863,Sitting
0.44891,-1.33716,9.41879,0.3717,-1.38086,9.40921,0.38367,-1.33656,9.40383,0.36093,-1.33596,9.40083,0.36392,-1.37667,9.4128,0.33998,-1.40779,9.4158,0.30047,-1.32818,9.44094,0.35075,-1.40181,9.40861,0.39564,-1.33118,9.42597,0.37529,-1.28808,9.44034,0.369126,-1.352425,9.417712,-0.029932,-0.020492,-0.000366,0.01332,0.012836,0.001782,0.052856,9.521622,0.44891,-1.28808,9.44094,-0.0226,-0.00305,0.00428,Sitting
0.44412,-1.40779,9.45351,0.3717,-1.38086,9.40921,0.38367,-1.33656,9.40383,0.42377,-1.42156,9.44034,0.34417,-1.33118,9.39245,0.39744,-1.30783,9.40742,0.30885,-1.41138,9.39185,0.35434,-1.34913,9.38587,0.33758,-1.34494,9.40203,0.31424,-1.33477,9.42896,0.367988,-1.3626,9.411547,-0.027855,-0.018172,0.000672,0.018099,0.014164,0.004478,0.060614,9.516951,0.44412,-1.30783,9.45351,-0.02352,0.00886,0.00947,Sitting
0.37769,-1.34734,9.40083,0.33878,-1.29227,9.40981,0.35913,-1.43054,9.38647,0.39504,-1.43951,9.42717,0.32202,-1.32818,9.43375,0.44712,-1.31681,9.5379,0.32322,-1.1983,9.41939,0.39504,-1.37128,9.42118,0.32022,-1.20249,9.42058,0.38068,-1.41378,9.4152,0.365894,-1.33405,9.427228,-0.026023,-0.027823,-0.000336,0.015267,0.066165,0.015239,0.098322,9.528604,0.44712,-1.1983,9.5379,-0.00733,0.01497,0.03482,Sitting
0.31364,-1.21147,9.35893,0.20411,-1.33177,9.36612,0.31783,-1.30424,9.36911,0.24241,-1.3228,9.37809,0.22865,-1.22404,9.39365,0.18615,-1.33537,9.36791,0.24181,-1.37188,9.41161,-0.04788,-1.30185,9.27753,0.40043,-1.37427,9.36492,0.19513,-1.29107,9.40981,0.228228,-1.306876,9.369768,-0.033139,-0.010354,0.004737,0.125046,0.026699,0.01266,0.12822,9.464018,0.40043,-1.21147,9.41161,-0.0223,0.03512,0.0394,Sitting
0.31364,-1.21147,9.35893,0.20411,-1.33177,9.36612,0.31783,-1.30424,9.36911,0.24181,-1.28868,9.37869,0.29568,-1.30424,9.38886,0.26695,-1.28389,9.38886,0.24181,-1.37188,9.41161,-0.04788,-1.30185,9.27753,0.40043,-1.37427,9.36492,0.19513,-1.29107,9.40981,0.242951,-1.306336,9.371444,-0.0321,-0.011883,0.004675,0.12714,0.019635,0.012797,0.126322,9.465941,0.40043,-1.21147,9.41161,-0.0223,0.03512,0.0394,Sitting
0.31364,-1.21147,9.35893,0.20411,-1.33177,9.36612,0.31783,-1.30424,9.36911,0.24181,-1.28868,9.37869,0.29568,-1.30424,9.38886,0.26695,-1.28389,9.38886,0.30466,-1.28628,9.35774,0.24541,-1.29466,9.37091,0.40043,-1.37427,9.36492,0.19513,-1.29107,9.40981,0.278565,-1.297057,9.375395,-0.031183,-0.015426,0.003636,0.033687,0.014996,0.002396,0.07147,9.469047,0.40043,-1.21147,9.40981,-0.0223,0.03512,0.0394,Sitting
0.24002,-1.35272,9.35834,0.35973,-1.24319,9.38467,0.28012,-1.31861,9.37629,0.27174,-1.28209,9.38348,0.25738,-1.30125,9.3727,0.28671,-1.2803,9.39425,0.30466,-1.28628,9.35774,0.24541,-1.29466,9.37091,0.31065,-1.29047,9.39365,0.27533,-1.31681,9.37809,0.283175,-1.296638,9.377012,-0.032222,-0.019393,0.000367,0.011245,0.007541,0.001452,0.044987,9.470571,0.35973,-1.24319,9.39425,-0.02749,-0.00977,0.01161,Sitting
0.26037,-1.2809,9.38587,0.35973,-1.24319,9.38467,0.28012,-1.31861,9.37629,0.27174,-1.28209,9.38348,0.25738,-1.30125,9.3727,0.28671,-1.2803,9.39425,0.25857,-1.30185,9.40263,0.28311,-1.29586,9.39185,0.26276,-1.27671,9.36911,0.29329,-1.30364,9.38826,0.281378,-1.28844,9.384911,-0.032528,-0.020097,0.000917,0.008291,0.003889,0.000937,0.036217,9.477184,0.35973,-1.24319,9.40263,-0.02841,-0.00977,0.01161,Sitting
0.25558,-1.31023,9.38288,0.27773,-1.29466,9.38048,0.25798,-1.27491,9.37689,0.29987,-1.31801,9.38407,0.26217,-1.29107,9.37809,0.2873,-1.28868,9.39006,0.26097,-1.30065,9.36911,0.30406,-1.31322,9.39305,0.29149,-1.26833,9.35534,0.29688,-1.31202,9.36312,0.279403,-1.297178,9.377309,-0.033874,-0.016584,-0.000792,0.003207,0.002538,0.001249,0.026446,9.470756,0.30406,-1.26833,9.39305,-0.03146,-0.01313,0.00367,Sitting
0.27833,-1.28628,9.38467,0.28311,-1.29826,9.35834,0.26097,-1.30963,9.37569,0.26396,-1.30843,9.37689,0.30586,-1.27731,9.36612,0.27294,-1.31322,9.38946,0.27952,-1.29526,9.38826,0.29688,-1.31561,9.36612,0.25917,-1.32878,9.32661,0.18555,-1.25875,9.37809,0.268629,-1.299153,9.371025,-0.030603,-0.015669,0.000854,0.009697,0.003833,0.003111,0.040794,9.464537,0.30586,-1.25875,9.38946,-0.01955,-0.00855,0.02474,Sitting
0.34955,-1.34674,9.35235,0.25379,-1.33956,9.38048,0.26097,-1.30963,9.37569,0.26396,-1.30843,9.37689,0.30586,-1.27731,9.36612,0.27294,-1.31322,9.38946,0.27952,-1.29526,9.38826,0.29688,-1.31561,9.36612,0.25917,-1.32878,9.32661,0.18555,-1.25875,9.37809,0.272819,-1.309329,9.370007,-0.031489,-0.014753,-0.000581,0.015986,0.006529,0.003192,0.050702,9.465099,0.34955,-1.25875,9.38946,-0.01955,-0.00641,0.02474,Sitting
0.30706,-1.26354,9.35235,0.25379,-1.33956,9.38048,0.24122,-1.27611,9.34038,0.32441,-1.33776,9.3745,0.23164,-1.26354,9.40742,0.3286,-1.31561,9.37629,0.44951,-1.45328,9.3733,0.21847,-1.22823,9.38886,0.38666,-1.30484,9.32362,0.28132,-1.39402,9.36073,0.302268,-1.317649,9.367793,-0.034941,-0.013287,-0.003482,0.048535,0.040858,0.005314,0.097317,9.465305,0.44951,-1.22823,9.40742,-0.02871,0.0339,0.02566,Sitting
0.30706,-1.26354,9.35235,0.32382,-1.29766,9.38946,0.24122,-1.27611,9.34038,0.32441,-1.33776,9.3745,0.23164,-1.26354,9.40742,0.3286,-1.31561,9.37629,0.44951,-1.45328,9.3733,0.21847,-1.22823,9.38886,0.38666,-1.30484,9.32362,0.28132,-1.39402,9.36073,0.309271,-1.313459,9.368691,-0.034544,-0.015792,-0.004185,0.046159,0.040602,0.005614,0.096112,9.465825,0.44951,-1.22823,9.40742,-0.02688,0.0339,0.02566,Sitting
0.30706,-1.26354,9.35235,0.32382,-1.29766,9.38946,0.35314,-1.32998,9.32242,0.27952,-1.37846,9.37569,0.23164,-1.26354,9.40742,0.3286,-1.31561,9.37629,0.44951,-1.45328,9.3733,0.21847,-1.22823,9.38886,0.38666,-1.30484,9.32362,0.28132,-1.39402,9.36073,0.315974,-1.322916,9.367014,-0.032925,-0.018022,-0.005314,0.043659,0.04222,0.006941,0.096343,9.465702,0.44951,-1.22823,9.40742,-0.02688,0.0339,0.02566,Sitting
0.30706,-1.26354,9.35235,0.32382,-1.29766,9.38946,0.35314,-1.32998,9.32242,0.27952,-1.37846,9.37569,0.32142,-1.30424,9.34038,0.36033,-1.31023,9.36253,0.27294,-1.30484,9.35594,0.21847,-1.22823,9.38886,0.38666,-1.30484,9.32362,0.28132,-1.39402,9.36073,0.310468,-1.311604,9.357198,-0.031459,-0.015855,0.000092,0.022102,0.021203,0.005071,0.069553,9.454006,0.38666,-1.22823,9.38946,-0.02688,0.0339,0.02566,Sitting
0.40821,-1.26294,9.36193,0.36392,-1.27431,9.36971,0.3711,-1.25097,9.37569,0.34536,-1.30304,9.36612,0.30586,-1.27252,9.33679,0.37469,-1.27491,9.34696,0.3286,-1.24738,9.38228,0.36931,-1.28389,9.38228,0.34417,-1.26953,9.36791,0.32322,-1.30544,9.36073,0.353444,-1.274493,9.36504,-0.031855,-0.015364,-0.001038,0.00807,0.003312,0.001892,0.036434,9.458032,0.40821,-1.24738,9.38228,-0.02657,0.00305,0.02841,Sitting
0.40821,-1.26294,9.36193,0.36392,-1.27431,9.36971,0.30945,-1.28569,9.37869,0.39744,-1.28269,9.36791,0.31903,-1.28389,9.34996,0.33399,-1.2803,9.39365,0.36811,-1.31142,9.3739,0.31783,-1.2809,9.38048,0.35015,-1.25935,9.38467,0.32322,-1.30544,9.36073,0.349135,-1.282693,9.372163,-0.032192,-0.021594,-0.003359,0.010765,0.002367,0.001485,0.038233,9.466043,0.40821,-1.25935,9.39365,-0.02749,-0.00947,0.00428,Sitting
