@relation 'activity_recognition'

@attribute CentroidAccX numeric
@attribute CentroidAccY numeric
@attribute CentroidAccZ numeric
@attribute class {sitting,standing,walking,stairs_down,stairs_up}

@data
-0.2503,-0.2374,10.5911,sitting
4.3583,-1.6132,10.0719,sitting
3.236,-1.0198,9.3325,sitting
3.2145,-1.027,9.3158,sitting
3.169,-0.8858,9.354,sitting
3.4658,-1.1945,9.2177,sitting
2.6378,-0.8858,9.7273,sitting
-1.3223,-0.1321,9.8111,sitting
4.6837,-1.0653,9.3373,sitting
3.7672,-1.6611,8.9927,sitting
1.4295,-1.3285,13.3572,sitting
3.9539,-3.3217,9.5072,sitting
1.9702,-0.3522,9.6842,sitting
6.2486,-1.5055,8.8587,sitting
6.3443,-1.1514,8.0882,sitting
-0.5638,0.4542,10.7586,sitting
0.8313,-1.2232,10.7491,sitting
-0.2096,-0.9695,10.4117,sitting
0.8695,0.7318,7.3512,sitting
1.6855,0.1335,11.0242,sitting
-1.2003,0.6743,9.0119,sitting
0.5968,0.0761,10.3518,sitting
-0.5111,-0.4455,9.6795,sitting
0.2642,-0.0651,9.8159,sitting
-0.4968,-0.2708,10.0958,sitting
1.3457,0.0881,9.579,sitting
0.2642,-0.034,9.7058,sitting
0.1278,-0.4192,9.9498,sitting
0.5178,-0.1249,9.9211,sitting
0.3312,-0.2732,9.9187,sitting
0.0105,-0.3857,9.6795,sitting
0.1158,-0.0699,9.9235,sitting
0.3455,-0.2517,9.8422,sitting
0.2498,-0.0316,9.78,sitting
0.1349,-0.5388,9.9546,sitting
0.2546,-0.1847,9.8589,sitting
0.245,-0.3139,9.9068,sitting
-0.1091,-0.1943,9.9355,sitting
0.1541,-0.0746,9.9092,sitting
0.245,-0.0531,9.8398,sitting
0.2091,-0.1943,9.8183,sitting
0.4101,-0.1847,9.8589,sitting
0.2737,-0.2015,9.902,sitting
0.3096,-0.1967,9.8972,sitting
0.3503,-0.2421,9.8781,sitting
0.2953,-0.2062,9.8805,sitting
0.3503,-0.1775,9.89,sitting
0.3072,-0.1727,9.9092,sitting
0.3264,-0.2182,9.9187,sitting
0.2833,-0.1727,9.8948,sitting
0.1852,-0.3522,9.8781,sitting
0.1469,-0.2589,9.8805,sitting
0.5082,-0.2062,10.048,sitting
0.1876,-0.101,9.8972,sitting
0.3264,-0.3331,9.8302,sitting
0.2689,-0.089,9.9164,sitting
0.2139,-0.3163,9.7823,sitting
0.3671,-0.0387,9.8805,sitting
0.1589,-0.4264,9.9044,sitting
0.5202,0.1718,9.5814,sitting
-0.0493,-0.3283,9.8326,sitting
0.6446,-0.412,10.2202,sitting
-0.0397,-0.0651,9.8446,sitting
-0.0469,-0.8116,10.0216,sitting
0.3479,-0.0411,10.17,sitting
0.1732,-0.089,9.701,sitting
-0.2192,-0.7039,9.8757,sitting
0.8887,0.258,10.1245,sitting
-0.0876,-0.3618,9.835,sitting
0.0967,-0.5843,9.8326,sitting
0.2857,0.0474,9.7752,sitting
-0.3077,-0.8762,9.9905,sitting
1.0107,0.3465,10.0767,sitting
-0.078,-0.4671,9.7441,sitting
0.5633,-0.1488,10.3088,sitting
0.0751,-0.1656,9.8302,sitting
0.5728,0.1096,10.3016,sitting
0.2426,-0.0794,9.89,sitting
0.0273,-0.6082,9.7225,sitting
0.3575,0.1192,9.5024,sitting
-0.2982,-0.9384,10.1796,sitting
0.7547,0.3776,9.4952,sitting
-0.0421,-0.5699,9.6603,sitting
0.8241,-0.0387,11.1534,sitting
-0.023,-0.3211,9.9379,sitting
0.4029,-0.2661,9.9977,sitting
-0.1594,-0.1177,9.8565,sitting
0.2235,-0.7829,9.9714,sitting
0.3575,0.2029,9.634,sitting
-0.4489,-0.5221,9.7201,sitting
0.5369,0.1718,9.5694,sitting
-0.2024,-0.6896,10.0671,sitting
0.7714,0.0905,10.5504,sitting
0.0751,-0.4288,9.9355,sitting
0.3623,-0.3546,9.177,sitting
0.1254,-0.0579,9.756,sitting
-0.0062,-0.6441,10.2131,sitting
0.166,0.0307,9.8637,sitting
-0.3699,-0.838,10.1628,sitting
0.3216,-0.101,9.7345,sitting
-1.0854,-1.3979,9.8374,sitting
0.4364,0.0905,9.756,sitting
-0.5015,-0.9241,9.9403,sitting
0.446,0.0307,9.6603,sitting
-0.5757,-0.9983,9.9164,sitting
0.5633,0.0474,9.6244,sitting
-0.547,-0.8978,9.9259,sitting
0.6709,0.191,9.3899,sitting
-0.4489,-0.6609,9.8829,sitting
0.6829,0.1622,9.5,sitting
-0.3963,-0.6441,9.9355,sitting
0.7547,0.2149,9.3588,sitting
-0.3101,-0.6106,9.8972,sitting
0.9581,0.3824,9.8829,sitting
-0.0373,-0.5508,9.6651,sitting
1.0849,0.2508,9.9403,sitting
-0.0302,-0.3761,9.713,sitting
1.104,-0.1321,10.9189,sitting
-0.0254,-0.3235,9.9235,sitting
1.0442,-0.302,10.694,sitting
-0.0661,-0.3307,9.835,sitting
0.8815,-0.3498,10.493,sitting
0.0057,-0.2996,9.8948,sitting
0.9772,-0.0627,10.2322,sitting
0.1565,-0.1775,9.9116,sitting
0.1086,-0.5747,9.823,sitting
0.2498,-0.1033,9.8039,sitting
-0.0254,-0.6393,10.036,sitting
0.2187,-0.1033,9.8685,sitting
-0.3149,-0.6728,10.0121,sitting
0.6518,0.0235,9.8039,sitting
-0.2575,-0.6776,10.0288,sitting
0.5082,0.1766,9.5168,sitting
-0.3173,-0.6226,9.8924,sitting
0.7666,0.3082,9.5909,sitting
-0.1881,-0.5508,9.6005,sitting
0.9868,0.3058,9.6914,sitting
-0.3101,-0.5915,9.5981,sitting
0.8145,0.325,9.4258,sitting
-0.1331,-0.5963,9.7106,sitting
1.2093,0.3058,10.0025,sitting
-0.0278,-0.4479,9.5383,sitting
1.3457,0.3561,10.426,sitting
-0.0014,-0.3618,9.5239,sitting
1.1686,0.246,9.8613,sitting
-0.0565,-0.3977,9.7201,sitting
0.8671,-0.2517,10.5098,sitting
-0.0134,-0.345,9.8661,sitting
0.6231,-0.3833,10.2657,sitting
-0.0445,-0.3163,9.8781,sitting
0.5968,-0.4383,9.9498,sitting
-0.023,-0.29,9.8183,sitting
0.4101,-0.424,9.969,sitting
0.0416,-0.3402,9.7584,sitting
0.2307,-0.4886,9.957,sitting
0.1684,-0.1656,9.7704,sitting
-0.0613,-0.6657,10.0456,sitting
0.2666,-0.156,9.9235,sitting
0.3312,-0.302,9.8541,sitting
0.3503,-0.1632,9.9044,sitting
0.379,-0.2086,9.8948,sitting
0.3359,-0.2397,9.89,sitting
0.4029,-0.2062,9.8924,sitting
0.3958,-0.2086,9.8876,sitting
0.379,-0.2038,9.902,sitting
0.379,-0.2206,9.8924,sitting
0.3383,-0.2038,9.8757,sitting
0.3838,-0.2397,9.8781,sitting
0.3814,-0.2086,9.8805,sitting
0.4149,-0.1775,9.8446,sitting
0.3479,-0.2278,9.8876,sitting
0.3981,-0.2182,9.8972,sitting
0.3312,-0.2613,9.8781,sitting
0.3694,-0.1871,9.9044,sitting
0.3814,-0.2038,9.8852,sitting
0.3383,-0.2134,9.8924,sitting
0.3312,-0.235,9.8948,sitting
0.3742,-0.2326,9.8805,sitting
0.3431,-0.2326,9.9164,sitting
0.3623,-0.2445,9.9116,sitting
0.3503,-0.2015,9.8948,sitting
0.3742,-0.1991,9.9068,sitting
0.3671,-0.2038,9.8805,sitting
0.3575,-0.2565,9.8661,sitting
0.3694,-0.1919,9.8685,sitting
0.379,-0.2134,9.8422,sitting
0.3718,-0.2206,9.8541,sitting
0.3742,-0.235,9.8972,sitting
0.3407,-0.2302,9.8757,sitting
0.3647,-0.1775,9.8852,sitting
0.3312,-0.2589,9.8852,sitting
0.3742,-0.1943,9.89,sitting
0.3981,-0.2206,9.9259,sitting
0.3431,-0.2158,9.8589,sitting
0.3981,-0.1727,9.9068,sitting
0.2977,-0.2493,9.9164,sitting
0.3647,-0.2278,9.8613,sitting
0.3814,-0.2182,9.9044,sitting
0.391,-0.1991,9.8924,sitting
0.3503,-0.223,9.8829,sitting
0.3742,-0.235,9.8924,sitting
0.3503,-0.1943,9.89,sitting
0.3671,-0.1871,9.9164,sitting
0.3671,-0.2038,9.8757,sitting
0.3862,-0.2086,9.8493,sitting
0.379,-0.2158,9.8996,sitting
0.3981,-0.1991,9.8733,sitting
0.1852,-0.3163,9.7369,sitting
0.0297,-0.4695,9.8924,sitting
0.6614,-0.2756,10.7155,sitting
-0.0397,-0.357,9.9379,sitting
0.1996,-0.6035,10.0575,sitting
0.2522,-0.1249,9.8493,sitting
-0.1331,-0.692,10.0073,sitting
0.927,0.1288,9.8278,sitting
0.0464,-0.3642,9.5933,sitting
0.9078,-0.1201,10.3495,sitting
0.056,-0.2493,9.9068,sitting
0.1684,-0.5077,9.8661,sitting
0.1206,-0.168,9.8039,sitting
-0.145,-0.692,9.9762,sitting
0.3623,-0.1177,9.8661,sitting
-0.267,-0.613,9.9259,sitting
0.6973,0.2221,9.3947,sitting
-0.0014,-0.4001,9.5407,sitting
1.0514,0.2173,10.0504,sitting
0.1038,-0.3331,9.8685,sitting
0.5154,-0.4623,10.3016,sitting
0.0368,-0.2708,9.8829,sitting
0.1086,-0.5723,9.8063,sitting
0.1158,-0.2589,9.9044,sitting
-0.0613,-0.6537,9.6938,sitting
0.2163,-0.1033,9.8254,sitting
-0.2192,-0.6585,9.9786,sitting
0.3431,-0.0866,9.8589,sitting
-0.2551,-0.6944,9.9714,sitting
0.714,0.2604,9.4665,sitting
-0.1546,-0.5412,9.7847,sitting
1.1974,0.1527,10.3901,sitting
0.0368,-0.3546,9.6579,sitting
1.1471,0.0737,10.2083,sitting
0.044,-0.3378,9.7345,sitting
-0.0302,-0.2996,9.847,sitting
0.7666,-0.4312,10.5361,sitting
0.3407,-0.5556,9.8781,sitting
-0.0038,-0.3331,9.9164,sitting
0.2211,-0.6776,9.8709,sitting
0.0081,-0.2756,9.823,sitting
0.1158,-0.7351,9.8781,sitting
0.0679,-0.1919,9.8493,sitting
-0.0972,-0.6226,10.0192,sitting
0.3862,-0.1536,9.9187,sitting
-0.2096,-0.6872,9.9618,sitting
0.6279,0.0976,9.555,sitting
-0.157,-0.5388,9.7369,sitting
1.0107,0.2962,9.6651,sitting
-0.0062,-0.4407,9.5383,sitting
1.2117,0.3034,9.7991,sitting
0.0225,-0.4001,9.5311,sitting
1.2045,0.1216,10.1174,sitting
0.0009,-0.4168,9.6771,sitting
1.1615,0.1072,10.1867,sitting
0.0512,-0.3977,9.7536,sitting
0.7116,-0.2445,10.2035,sitting
0.0416,-0.3187,9.89,sitting
0.2737,-0.5723,9.914,sitting
0.0273,-0.3259,9.7704,sitting
-0.09,-0.6489,10.1006,sitting
0.1373,-0.1847,9.8063,sitting
-0.2479,-0.6489,9.9475,sitting
0.2163,-0.1249,9.9379,sitting
-0.2383,-0.6154,9.9379,sitting
0.6279,0.191,9.5144,sitting
-0.2168,-0.6561,9.8493,sitting
0.9581,0.4374,9.5072,sitting
-0.0565,-0.5293,9.5885,sitting
1.2213,0.167,10.0145,sitting
0.0679,-0.3809,9.646,sitting
1.4271,0.4326,10.0575,sitting
0.1302,-0.3163,9.6244,sitting
1.0681,-0.1871,10.706,sitting
0.1565,-0.2972,9.8805,sitting
0.6781,-0.4695,10.3662,sitting
0.0273,-0.302,9.9427,sitting
0.2977,-0.4766,9.7991,sitting
0.1038,-0.2397,9.8781,sitting
-0.1331,-0.8308,10.158,sitting
0.1996,-0.1871,9.7943,sitting
-0.1259,-0.6106,10.0838,sitting
-0.0014,-0.0483,9.8541,sitting
0.1182,-0.5628,10.0527,sitting
0.4963,0.1168,9.5144,sitting
0.0608,-0.4383,9.5981,sitting
0.8791,0.2915,9.5383,sitting
0.0033,-0.3785,9.6555,sitting
1.2883,0.368,10.1676,sitting
-0.011,-0.3666,9.8661,sitting
1.3098,0.3178,10.0192,sitting
-0.0302,-0.3713,9.89,sitting
0.8648,-0.1488,10.6414,sitting
0.123,-0.3115,9.9475,sitting
0.3694,-0.4958,9.8589,sitting
0.0129,-0.3235,9.847,sitting
0.2833,-0.6681,10.2489,sitting
-0.0613,-0.3044,9.9307,sitting
0.2618,-0.7279,10.2442,sitting
-0.0206,-0.3235,9.8661,sitting
0.1756,-0.7614,10.091,sitting
0.0847,-0.2684,9.8805,sitting
-0.0685,-0.5963,9.9714,sitting
0.1254,-0.156,9.7943,sitting
-0.212,-0.6944,10.0025,sitting
0.3455,-0.0866,9.7465,sitting
-0.1402,-0.6058,9.9379,sitting
0.5298,-0.0411,9.4785,sitting
-0.1163,-0.5077,9.6077,sitting
0.7475,0.2149,9.4186,sitting
0.0033,-0.5006,9.5814,sitting
0.9509,0.3656,9.646,sitting
-0.0182,-0.5221,9.4641,sitting
0.8097,0.3513,9.4139,sitting
-0.0158,-0.4503,9.6268,sitting
1.0514,0.0618,10.3662,sitting
0.0751,-0.278,9.981,sitting
0.8169,-0.1895,10.9237,sitting
0.0129,-0.3761,10.0049,sitting
0.7092,-0.2732,10.5744,sitting
-0.0493,-0.2589,9.969,sitting
0.379,-0.5221,10.4069,sitting
0.4484,0.1311,9.5526,sitting
-0.1235,-0.5125,9.6819,sitting
0.9653,0.1934,10.036,sitting
-0.011,-0.4288,9.5933,sitting
1.1662,0.2101,9.9642,sitting
0.0751,-0.4288,9.6149,sitting
0.5728,-0.278,10.1006,sitting
0.0727,-0.2828,9.9044,sitting
0.2115,-0.5388,9.5287,sitting
-0.0325,-0.2732,9.8924,sitting
0.0656,-0.6178,9.8278,sitting
0.0919,-0.1105,9.7393,sitting
-0.0852,-0.6322,10.0145,sitting
0.3862,-0.0651,9.7034,sitting
-0.2192,-0.6728,10.0336,sitting
0.4867,-0.0196,9.7991,sitting
-0.1689,-0.6082,10.0121,sitting
0.6303,0.2125,9.5215,sitting
-0.1115,-0.5436,9.823,sitting
0.8767,0.234,9.7967,sitting
-0.0924,-0.4312,9.5766,sitting
1.061,0.0976,10.1437,sitting
0.0799,-0.4096,9.6747,sitting
0.6877,-0.3809,10.0599,sitting
0.0488,-0.3187,9.9451,sitting
0.1421,-0.5365,10.2035,sitting
0.0799,-0.1345,9.7536,sitting
-0.1905,-0.6776,9.9403,sitting
0.4317,0.057,9.768,sitting
0.0344,-0.5221,9.8398,sitting
0.1062,-0.3498,9.6507,sitting
0.702,0.1455,9.6747,sitting
0.8432,-0.235,10.3782,sitting
0.0608,-0.2326,9.9427,sitting
0.2067,-0.5173,9.567,sitting
0.0632,-0.1369,9.7106,sitting
0.0392,-0.5101,9.9427,sitting
0.2307,-0.0699,9.5694,sitting
-0.2407,-0.613,9.8446,sitting
0.8576,0.2508,9.7321,sitting
0.0895,-0.2972,9.7465,sitting
1.037,0.0259,10.0934,sitting
0.0129,-0.2828,9.9259,sitting
0.6111,-0.1871,10.3734,sitting
-0.0182,-0.3331,9.9594,sitting
0.123,-0.7039,10.3183,sitting
-0.0134,-0.2828,9.8948,sitting
0.0727,-0.5173,9.823,sitting
0.0799,-0.1871,9.8326,sitting
-0.0732,-0.6154,9.9092,sitting
0.2522,-0.168,9.6603,sitting
-0.279,-0.6489,9.9618,sitting
0.8073,0.2053,9.6388,sitting
-0.1761,-0.5077,9.6747,sitting
1.037,0.2939,9.6914,sitting
-0.0158,-0.4192,9.5694,sitting
0.9437,0.301,9.6579,sitting
-0.0014,-0.4431,9.567,sitting
0.9102,0.0187,10.292,sitting
0.0584,-0.3546,9.8398,sitting
0.4269,-0.4503,10.1006,sitting
-0.0804,-0.3331,9.9666,sitting
0.099,-0.6537,9.6555,sitting
-0.1187,-0.2948,9.7943,sitting
0.0153,-0.5891,9.9905,sitting
-0.0565,-0.3044,9.8374,sitting
-0.1211,-0.7614,9.8805,sitting
0.1014,-0.1129,9.8446,sitting
-0.0373,-0.5604,9.8972,sitting
0.056,-0.2374,9.8063,sitting
-0.2001,-0.7686,10.0049,sitting
0.4604,-0.0531,9.9187,sitting
-0.0373,-0.5891,10.0097,sitting
0.5633,0.0283,9.5957,sitting
-0.2814,-0.6011,9.8135,sitting
0.7092,0.1335,9.3373,sitting
-0.1594,-0.6011,9.8039,sitting
1.0011,0.2652,9.9786,sitting
0.0153,-0.4168,9.5933,sitting
1.0945,0.033,10.5289,sitting
-0.1091,-0.4168,9.7608,sitting
0.7762,-0.0316,11.0194,sitting
-0.0637,-0.3761,9.8733,sitting
0.4867,-0.4144,10.1604,sitting
-0.0062,-0.2613,9.9498,sitting
-0.011,-0.7853,9.8733,sitting
-0.0062,-0.089,9.7273,sitting
-0.0613,-0.5723,9.9307,sitting
0.4364,-0.0603,9.6125,sitting
0.0081,-0.4814,9.6053,sitting
0.7906,-0.1153,10.2035,sitting
0.0177,-0.2972,9.9211,sitting
0.6733,-0.1512,10.2537,sitting
0.0584,-0.2876,9.8805,sitting
0.1182,-0.4192,9.689,sitting
0.0823,-0.1703,9.6388,sitting
-0.1235,-0.7949,10.0216,sitting
0.5034,0.0402,9.8326,sitting
-0.1115,-0.5867,9.8996,sitting
0.647,0.0378,9.646,sitting
0.7643,-0.2086,10.0934,sitting
-0.1283,-0.4168,9.7441,sitting
0.0679,-0.0986,9.7656,sitting
0.2905,-0.2924,10.1485,sitting
0.1206,-0.357,9.9283,sitting
0.1373,-0.4025,9.7058,sitting
-0.0086,-0.2541,9.7225,sitting
0.0512,-0.5436,9.8948,sitting
0.1517,-0.1536,9.7752,sitting
-0.0732,-0.6393,9.9881,sitting
0.5441,0.0378,9.835,sitting
-0.2288,-0.68,10.0025,sitting
0.6374,0.0881,9.6938,sitting
-0.1642,-0.5891,9.9738,sitting
0.6446,0.124,9.5359,sitting
-0.224,-0.5508,9.9116,sitting
0.7355,0.0689,9.8135,sitting
-0.0134,-0.4838,9.8135,sitting
0.994,0.4087,9.9618,sitting
-0.0182,-0.4455,9.4713,sitting
0.9772,0.4063,9.6866,sitting
-0.0852,-0.4742,9.5072,sitting
1.1639,0.1264,10.1843,sitting
0.0249,-0.3857,9.7656,sitting
1.0203,0.1766,9.9929,sitting
0.0057,-0.3977,9.8781,sitting
0.5369,-0.3761,10.0456,sitting
-0.0278,-0.3331,9.9594,sitting
0.4436,-0.4862,10.17,sitting
-0.0158,-0.2684,9.9738,sitting
0.19,-0.613,9.8135,sitting
-0.0708,-0.2948,9.7967,sitting
-0.0038,-0.6082,9.902,sitting
-0.0014,-0.3067,9.8517,sitting
-0.0948,-0.5412,9.9618,sitting
0.0488,-0.2589,9.8087,sitting
-0.1474,-0.6369,9.9738,sitting
0.1469,-0.2565,9.8876,sitting
-0.1665,-0.6106,9.9618,sitting
0.3335,-0.0651,9.847,sitting
-0.2742,-0.7422,10.0551,sitting
0.3814,-0.0722,9.8733,sitting
-0.1809,-0.6178,9.9427,sitting
0.4891,0.0115,9.7106,sitting
-0.1378,-0.5484,9.7225,sitting
0.6135,0.0474,9.5168,sitting
-0.1618,-0.546,9.6986,sitting
0.7475,0.1048,9.5311,sitting
-0.011,-0.4192,9.5742,sitting
1.1136,0.2053,10.0192,sitting
0.0488,-0.3594,9.8302,sitting
0.9605,-0.1512,10.3207,sitting
-0.011,-0.3115,9.9187,sitting
0.4221,-0.4718,10.2561,sitting
-0.0373,-0.3163,9.9642,sitting
0.3623,-0.4575,10.6294,sitting
0.0249,-0.2876,9.9642,sitting
0.0751,-0.6106,10.182,sitting
-0.0014,-0.1799,9.7919,sitting
-0.0589,-0.7111,9.6962,sitting
0.0153,-0.223,9.8254,sitting
-0.0995,-0.6322,10.0336,sitting
0.0608,-0.1823,9.8087,sitting
-0.1546,-0.6082,9.981,sitting
0.2354,-0.1632,9.8422,sitting
-0.1737,-0.6393,9.9953,sitting
0.4651,-0.0029,9.4737,sitting
-0.1043,-0.4288,9.5263,sitting
0.8456,0.2316,9.6795,sitting
0.0632,-0.3618,9.6699,sitting
1.0681,0.1694,10.3207,sitting
-0.0589,-0.3283,9.9187,sitting
0.9389,-0.0483,10.158,sitting
-0.0804,-0.2948,9.9068,sitting
0.4101,-0.424,9.6723,sitting
-0.0206,-0.2469,9.8015,sitting
0.0847,-0.6513,10.1939,sitting
0.2977,-0.0962,9.8039,sitting
-0.1737,-0.6681,10.0001,sitting
0.5944,-0.0052,9.7441,sitting
0.0297,-0.4407,9.6699,sitting
0.848,-0.1512,10.4332,sitting
0.0392,-0.3187,9.8948,sitting
0.5226,-0.3139,10.3829,sitting
0.0033,-0.3091,9.9235,sitting
0.3623,-0.4264,10.024,sitting
0.0249,-0.2684,9.8517,sitting
0.0033,-0.6058,10.1413,sitting
0.1756,-0.168,9.8924,sitting
-0.0565,-0.6393,9.9427,sitting
0.3216,0.0211,9.6819,sitting
-0.0613,-0.4695,9.6077,sitting
0.8408,-0.0244,10.2202,sitting
-0.011,-0.3522,9.9307,sitting
0.3359,-0.4742,9.9666,sitting
-0.0661,-0.3354,9.8661,sitting
0.1206,-0.4958,9.8733,sitting
0.0033,-0.2613,9.8733,sitting
0.178,-0.1297,9.8206,sitting
0.0033,-0.6035,10.0121,sitting
-0.0948,-0.5077,9.823,sitting
0.6398,0.1,9.6244,sitting
-0.0685,-0.424,9.7201,sitting
0.8959,0.3178,9.4713,sitting
-0.023,-0.302,9.6507,sitting
0.9557,-0.2708,10.3877,sitting
0.0751,-0.3091,9.9235,sitting
0.2737,-0.479,9.7153,sitting
-0.0517,-0.3402,9.7895,sitting
0.1134,-0.2062,9.8493,sitting
0.1158,-0.4862,9.9092,sitting
-0.0661,-0.7135,10.0432,sitting
0.3718,-0.0124,9.6771,sitting
-0.2862,-0.6704,9.8422,sitting
0.7308,0.1766,9.5957,sitting
-0.2359,-0.5317,9.7417,sitting
1.0705,0.2723,9.8517,sitting
0.0057,-0.3737,9.5215,sitting
1.0825,-0.0794,10.3231,sitting
-0.0206,-0.3761,9.7871,sitting
0.7427,-0.4336,10.5576,sitting
-0.1091,-0.3809,9.9762,sitting
0.1948,-0.4503,9.7177,sitting
-0.0708,-0.2948,9.7847,sitting
-0.1163,-0.6537,10.0862,sitting
0.2163,-0.0914,9.6938,sitting
-0.1881,-0.5747,9.7489,sitting
0.5992,0.0641,9.4474,sitting
0.0009,-0.4503,9.5646,sitting
0.7619,-0.1057,10.371,sitting
-0.0086,-0.3044,9.9403,sitting
0.2378,-0.4168,9.89,sitting
0.2546,-0.1512,9.9307,sitting
0.1804,-0.223,9.8302,sitting
0.2522,-0.3426,9.8302,sitting
0.2785,-0.2182,9.9307,sitting
0.2378,-0.2661,9.9164,sitting
0.3024,-0.2876,9.8685,sitting
0.2761,-0.2254,9.9187,sitting
0.2929,-0.2038,9.8948,sitting
0.2354,-0.2589,9.8876,sitting
0.2713,-0.2278,9.9116,sitting
0.2833,-0.1799,9.8565,sitting
0.3144,-0.2038,9.9235,sitting
0.3072,-0.2469,9.8852,sitting
0.3072,-0.2038,9.8781,sitting
0.3024,-0.2493,9.8733,sitting
0.257,-0.235,9.9044,sitting
0.3,-0.2397,9.8972,sitting
0.2498,-0.2421,9.8996,sitting
0.2642,-0.2421,9.8972,sitting
0.3072,-0.2708,9.8829,sitting
0.2809,-0.1991,9.8876,sitting
0.2809,-0.2015,9.8781,sitting
0.3048,-0.2684,9.902,sitting
0.3,-0.2445,9.89,sitting
0.2977,-0.2134,9.8924,sitting
0.2929,-0.2445,9.8757,sitting
0.2905,-0.2421,9.902,sitting
0.312,-0.2326,9.8948,sitting
0.2498,-0.2613,9.8924,sitting
0.2929,-0.2493,9.8876,sitting
0.3216,-0.3402,10.0384,sitting
0.2594,-0.1464,9.7656,sitting
0.1589,-0.3857,9.7943,sitting
0.2857,-0.3953,9.9666,sitting
0.1708,-0.1488,9.8302,sitting
0.0129,-0.5604,9.8254,sitting
0.8935,0.1455,9.8757,sitting
0.0033,-0.3474,9.9881,sitting
0.5178,-0.4025,10.4523,sitting
0.0057,-0.2302,9.9546,sitting
0.0249,-0.5963,9.8876,sitting
0.3814,-0.101,9.8398,sitting
-0.1235,-0.6776,10.036,sitting
0.793,0.045,9.6364,sitting
-0.2048,-0.7135,9.9881,sitting
1.0275,0.1431,9.4498,sitting
-0.1642,-0.9097,9.9187,sitting
1.1399,0.0737,9.4665,sitting
-0.2192,-0.6274,9.9451,sitting
1.0203,0.1503,9.4498,sitting
-0.0972,-0.5436,9.9475,sitting
0.7571,0.045,9.4354,sitting
-0.2001,-0.5077,9.5574,sitting
0.8456,0.0809,9.4976,sitting
-0.2431,-0.6058,9.701,sitting
0.8576,0.0689,9.7704,sitting
-0.1905,-0.5867,10.0001,sitting
0.7523,0.1192,9.7489,sitting
-0.1522,-0.6513,9.9546,sitting
0.6446,0.1431,9.7106,sitting
-0.0924,-0.4862,9.8924,sitting
0.6614,0.0235,9.7489,sitting
0.0703,-0.4742,9.9594,sitting
0.8289,0.1575,9.6675,sitting
0.0321,-0.3666,9.8278,sitting
0.7762,0.2412,9.3875,sitting
-0.0732,-0.4838,9.5096,sitting
0.9677,0.2915,9.8159,sitting
-0.0349,-0.4766,9.579,sitting
0.8049,0.3345,9.6053,sitting
-0.0517,-0.3737,9.7919,sitting
0.8073,0.2316,9.6316,sitting
0.056,-0.3331,9.8302,sitting
1.0466,0.1048,10.2849,sitting
-0.0756,-0.3642,9.9786,sitting
0.8671,-0.2996,10.761,sitting
-0.1115,-0.3713,9.9666,sitting
0.9533,-0.3426,10.6821,sitting
-0.145,-0.4216,10.0097,sitting
0.6422,-0.4551,10.6294,sitting
-0.0876,-0.3761,9.9403,sitting
0.324,-0.5125,9.8493,sitting
-0.0014,-0.2589,9.8661,sitting
0.1038,-0.4072,9.6795,sitting
0.056,-0.235,9.8517,sitting
0.1421,-0.4001,9.8948,sitting
0.166,-0.1703,9.9522,sitting
0.2833,-0.2374,9.8589,sitting
0.324,-0.2254,9.9116,sitting
0.2953,-0.1943,9.9068,sitting
0.3814,-0.2038,9.8805,sitting
0.2977,-0.2637,9.8876,sitting
0.3312,-0.2397,9.9092,sitting
0.3455,-0.1919,9.8924,sitting
-0.8006,-0.2326,-9.4368,sitting
-0.7289,-0.2134,-9.5804,sitting
-0.535,-0.1751,-9.6258,sitting
-0.8222,-0.3737,-9.5804,sitting
-0.7504,-0.2565,-9.6234,sitting
-0.7695,-0.1847,-9.5373,sitting
-0.7049,-0.1799,-9.5277,sitting
-0.7935,-0.2182,-9.5445,sitting
-0.7935,-0.2517,-9.5277,sitting
-0.7743,-0.1943,-9.5325,sitting
-0.7983,-0.235,-9.5253,sitting
-0.748,-0.2326,-9.5206,sitting
-0.8198,-0.2278,-9.578,sitting
-0.803,-0.2397,-9.5206,sitting
-0.8413,-0.2445,-9.6354,sitting
-0.7552,-0.278,-9.5564,sitting
-0.7695,-0.1919,-9.5445,sitting
-0.6882,-0.1201,-9.4846,sitting
-0.7672,-0.2158,-9.4153,sitting
-0.937,-0.29,-9.432,sitting
-0.9131,-0.2086,-9.4009,sitting
-0.6786,-0.1512,-9.5325,sitting
-0.3867,-0.3953,-9.1808,sitting
-0.7408,0.3058,-9.6976,sitting
-0.9035,-0.4192,-9.5828,sitting
-0.681,-0.1536,-9.578,sitting
-0.693,-0.0866,-9.5588,sitting
-0.7408,-0.2182,-9.5445,sitting
-0.7504,-0.156,-9.5397,sitting
-0.7815,-0.1273,-9.5517,sitting
-0.7001,-0.1249,-9.5373,sitting
-0.6906,-0.168,-9.5899,sitting
-0.7504,-0.1512,-9.5564,sitting
-0.7648,-0.0914,-9.6091,sitting
-0.7193,-0.1297,-9.5732,sitting
-0.736,-0.2804,-9.4942,sitting
-0.7169,0.057,-9.5708,sitting
-0.8246,-0.2924,-9.5373,sitting
-0.681,-0.0148,-9.5564,sitting
-0.7528,-0.0866,-9.5971,sitting
-0.7576,-0.1392,-9.554,sitting
-0.7145,-0.1081,-9.5517,sitting
-0.7049,-0.1392,-9.5971,sitting
